"RDF2"
1.9606992505648455
1.930877396560802
1.8900996846801306
2.0690303376285057
2.34589209442214
2.954017667664256
2.6410173127525116
2.5546838497044204
2.4220383649521016
2.4221906377909206
2.7802145373807696
2.74160814934014
2.70101200703981
2.6545529646724866
2.4352962040412853
3.0484297701973664
2.9087124837246083
2.5500134512991077
2.4089720857209502
2.374423051056783
2.209618790934041
1.9963128941001782
1.914376850684147
1.8932255671694243
1.88121834566408
1.8629574683106978
1.8582565869366527
1.9269264241945825
1.8759292333953268
1.7918302679810412
1.8163776692067526
1.9951357862806747
1.9548628426287158
1.8241216489017233
1.8264228186977975
1.8277219105370834
1.8308994400851106
1.9567371980082517
2.1411861508330308
2.0557662069239395
2.6505214823072287
2.552314911985534
2.341573195056997
2.0578819172794613
2.087491669123047
1.9056625299693
1.8320742469396718
1.8379984902780433
1.8393411660399488
1.9172907795540428
1.837775473549303
1.8422058370660508
1.8465470653770497
1.851925115674626
1.8540105196211578
1.8990792031449693
1.9044078428040583
1.8642087333604616
1.8659801568760008
1.8654804607795743
1.9929295200923023
2.0836596383467945
1.9633689973733797
1.9282227665876186
1.9238361803918513
2.041336574649163
2.130045123340745
1.9357565592683812
1.9404284524294784
1.942190290883959
2.221939309281967
2.7381591766046465
2.749671053631639
2.614245215877134
2.296573557999454
2.282020900024323
2.284424075982249
2.204244572450761
2.162912432939735
2.294069219356366
2.29248211896095
2.336127675351287
2.173129334956833
1.9342451469291613
1.970537771933479
1.9591154661029073
1.9944301098540145
1.9171875572028045
2.0086174190672863
2.216419420461392
2.1402674015026713
2.22818201669288
2.14652338811884
2.148643122751875
2.0299055581913508
2.0221475081367175
2.186839534195231
2.442185614768086
2.1212268438192843
2.2869891723072846
2.3223691824805375
2.4907945339448365
2.6049964889593173
3.3683737116269636
3.86575999179267
4.2683221876125925
4.336205644691915
4.081667254177915
3.644799807503869
2.949962376239415
2.6293714768541743
2.1519947765110823
2.4797648826715153
2.425377650107965
2.1784295444193784
2.0428768801057724
2.2140030325898787
2.2128449329938187
2.3473493742689224
2.2333540291907026
2.1546605556577245
2.0298311065141927
1.9923395164583453
2.0342593413414267
2.027178456150017
1.982000123149976
1.9981014639070336
1.9859896641698187
2.024628325601923
2.0200473675309043
1.9692012912388974
1.922981084885412
1.9358359832896064
1.9345550316123628
1.9429369328165302
1.9679675396013554
1.9384331466657165
2.0064688810649383
1.9783897277845757
2.019927970996132
2.097368212089855
1.6682997198185223
1.6675036999229502
2.0562558320112747
1.5355567002830264
1.996554036800016
1.9943848884218651
2.0169158476294378
2.0067029395827656
2.0549500973047383
2.0000742322463045
2.177892817169461
2.085541892245757
2.0339872563397985
1.9980730243894451
2.0041725804365536
1.9712121420685549
2.0488389679510837
2.0755842807579983
2.0919584329294283
2.0655509024874803
2.0648683156355023
2.0562707254606805
1.9663854728993657
1.9651120099899395
1.963027046969618
1.9629953747443118
1.9504434820062204
1.9492017901508378
1.948676730963334
1.9453096395080465
1.9464460280356903
1.9454396283063493
1.9451328093103506
1.9463181118145656
1.9484390255025368
1.9475517904814186
1.9471762098279886
1.939692482170171
1.936827395456248
1.9688991303623535
1.9599006052741546
2.000861809053486
1.9396609036028267
1.926197171204914
1.8831259473026178
1.8810109205931271
1.8811519503523235
1.8697670787383185
1.8710179909964468
1.9971920200943283
1.954699677489418
1.8678275076708786
1.848435509113709
1.8459728775944362
1.84418374875465
1.841518678381303
1.8809836733994152
1.8810054422756215
1.9232606914083519
1.9261943304953977
1.937151042969833
1.8453223318341316
1.8472943528644727
1.8394483918986062
1.840846532258369
1.8414645116811872
1.828108134896041
1.862440985272335
1.8851658933534778
1.8726104439496267
1.837923887914964
1.9682331725422362
1.7997789076650954
1.7984207557764122
1.8402275747214794
