1.531082869797067,1
1.5219490502483204,1.1
1.5137704576463105,1.2
1.506400302209036,1.3
1.499722590359419,1.4
1.493644033924729,1.5
1.4880884782152917,1.6
1.4829929527522232,1.7
1.4783048135341448,1.8
1.4739796133980185,1.9
1.4699795074966842,2
1.466272014947663,2.1
1.4628290725523725,2.2
1.459626275026241,2.3
1.4566422817729254,2.4
1.4538583292096758,2.5
1.451257842700786,2.6
1.4488261157572315,2.7
1.44655004345995,2.8
1.4444179077458534,2.9
1.442419188200354,3
1.4405444120172306,3.1
1.4387850189618314,3.2
1.4371332523675284,3.3
1.4355820661119054,3.4
1.4341250388735258,3.5
1.4327563089836068,3.6
1.431470509677149,3.7
1.43026271626855,3.8
1.4291284019266912,3.9
1.4280633959429028,4
1.427063847181918,4.1
1.4261261965381866,4.2
1.4252471461199572,4.3
1.4244236367941576,4.4
1.4236528250076048,4.5
1.4229320649489203,4.6
1.4222588892148436,4.7
1.4216309941596184,4.8
1.4210462276843008,4.9
1.420502575153061,5
1.4199981476080883,5.1
1.4195311742589674,5.2
1.4190999922987395,5.3
1.4187030365961437,5.4
1.4183388345391132,5.5
1.4180059990159464,5.6
1.4177032204746745,5.7
1.4174292627320726,5.8
1.4171829571497307,5.9
1.416963199415067,6
1.4167689427223775,6.1
1.4165991956513022,6.2
1.416453018381966,6.3
1.416329518677919,6.4
1.4162278490921008,6.5
1.4161472045023247,6.6
1.4160868186080975,6.7
1.4160459619631722,6.8
1.416023940117394,6.9
1.4160200905553895,7
1.4160337816658717,7.1
1.416064410832179,7.2
1.4161114024149724,7.3
1.416174205971021,7.4
1.4162522957191948,7.5
1.4163451689947908,7.6
1.4164523442709258,7.7
1.4165733603484973,7.8
1.416707775681445,7.9
1.4168551668959475,8
1.4170151276118363,8.1
1.417187268419752,8.2
1.4173712154678109,8.3
1.4175666093285935,8.4
1.4177731044182875,8.5
1.4179903691507822,8.6
1.4182180844419883,8.7
1.4184559427895302,8.8
1.418703649236225,8.9
1.4189609186739376,9
1.4192274773249869,9.1
1.4195030607780206,9.2
1.4197874145942764,9.3
1.4200802931342007,9.4
1.4203814596869881,9.5
1.4206906856754444,9.6
1.4210077506191894,9.7
1.4213324413147987,9.8
1.4216645523210782,9.9
1.4220038843440774,10
1.422350245555948,10.1
1.4227034499394016,10.2
1.4230633180521266,10.3
1.4234296758761473,10.4
1.4238023551548602,10.5
1.4241811931740453,10.6
1.4245660318575377,10.7
1.4249567186873242,10.8
1.4253531057014812,10.9
1.4257550494337263,11
1.4261624110610658,11.1
1.426575055489507,11.2
1.4269928519613317,11.3
1.4274156739824628,11.4
1.4278433982813543,11.5
1.4282759054459009,11.6
1.428713079859899,11.7
1.429154808820627,11.8
1.429600982853653,11.9
1.4300514957255577,12
1.4305062445667742,12.1
1.4309651289811574,12.2
1.4314280516339208,12.3
1.431894917637648,12.4
1.4323656348276022,12.5
1.4328401134935562,12.6
1.4333182669143085,12.7
1.4338000096463999,12.8
1.4342852595928917,12.9
1.4347739361460308,13
1.4352659613005367,13.1
1.435761258530533,13.2
1.4362597539045543,13.3
1.4367613748830854,13.4
1.4372660511419748,13.5
1.4377737141553804,13.6
1.4382842968761826,13.7
1.4387977342571683,13.8
1.4393139624756086,13.9
1.4398329195423658,14
1.4403545452314321,14.1
1.4408787803106256,14.2
1.4414055672716506,14.3
1.4419348500445162,14.4
1.4424665737142413,14.5
1.4430006848506658,14.6
1.443537130987647,14.7
1.4440758616308604,14.8
1.444616826549325,14.9
1.4451599771040107,15
1.4457052659733167,15.1
1.4462526469009727,15.2
1.4468020741487722,15.3
1.4473535035839045,15.4
1.4479068917828133,15.5
1.4484621965480502,15.6
1.4490193764802464,15.7
1.4495783909777136,15.8
1.450139200442986,15.9
1.4507017664397321,16
1.4512660509025905,16.1
1.4518320167448475,16.2
1.4523996278651974,16.3
1.4529688487138812,16.4
1.4535396447251376,16.5
1.4541119816573624,16.6
1.4546858264831752,16.7
1.4552611465824108,16.8
1.4558379101651107,16.9
1.4564160858872135,17
1.4569956432691291,17.1
1.457576552496232,17.2
1.4581587840340955,17.3
1.4587423091302179,17.4
1.4593270998284746,17.5
1.4599131285557319,17.6
1.4605003681894906,17.7
1.461088792187461,17.8
1.4616783747563975,17.9
1.4622690902005668,18
1.4628609138902977,18.1
1.4634538211310657,18.2
1.4640477879542835,18.3
1.4646427909163477,18.4
1.465238806808911,18.5
1.4658358130834992,18.6
1.466433787559203,18.7
1.4670327084739205,18.8
1.4676325543750064,18.9
1.4682333042397007,19
1.4688349376352776,19.1
1.4694374342463274,19.2
1.4700407743498782,19.3
1.4706449383485745,19.4
1.471249907240051,19.5
1.4718556621061252,19.6
1.472462184682033,19.7
1.4730694569005485,19.8
1.4736774610620098,19.9
1.474286179422567,20
1.4748955950776474,20.1
1.4755056911626894,20.2
1.4761164511263083,20.3
1.4767278588137305,20.4
1.4773398980591212,20.5
1.4779525533755826,20.6
1.4785658091640155,20.7
1.4791796502584995,20.8
1.4797940620404064,20.9
1.4804090296874894,21
1.4810245388888692,21.1
1.4816405754864073,21.2
1.4822571255203059,21.3
1.4828741753380201,21.4
1.4834917114912856,21.5
1.484109720921888,21.6
1.484728190435227,21.7
1.4853471073129132,21.8
1.4859664590673012,21.9
1.4865862331772157,22
1.4872064176369881,22.1
1.4878270004227185,22.2
1.488447969684616,22.3
1.489069313720736,22.4
1.489691021394571,22.5
1.4903130814007546,22.6
1.4909354826629433,22.7
1.4915582143968102,22.8
1.4921812658665508,22.9
1.4928046266292871,23
1.4934282862118031,23.1
1.4940522343033626,23.2
1.4946764610244423,23.3
1.4953009565557227,23.4
1.4959257110727044,23.5
1.4965507150477062,23.6
1.4971759588855125,23.7
1.4978014335702348,23.8
1.4984271297756249,23.9
1.4990530384801781,24
1.4996791508561815,24.1
1.5003054581959532,24.2
1.5009319518169728,24.3
1.5015586232579006,24.4
1.5021854642829113,24.5
1.5028124664407883,24.6
1.5034396219181156,24.7
1.5040669225048078,24.8
1.5046943604124317,24.9
1.5053219278294667,25
