REAL,DFM,ARM,OLS,MAG,MAG2,RWM
2.516948200307123,3.640815550791443,4.053555334000269,3.48577423661263,3.9354112775589973,4.09598668832939,3.929880815171214
4.645248157983328,3.5217450571129545,3.9026806311832978,5.317259902952981,3.7608397934524898,3.906468207927437,3.7549356818235053
5.756686540941658,3.450422716452034,3.7989526909718085,6.762676491986512,3.669658669137034,3.8010534998581162,3.636177849251312
5.545836900286538,3.4548714390753563,3.7396610819844986,6.243894910727402,3.663474753935065,3.7601555266606996,3.5688496109942744
3.349662630557404,4.0061116727971005,4.181805285120985,5.009864965675389,4.158808282393446,4.266714901686823,4.0854454619879945
2.756435059790263,4.163222616084086,4.36011257557818,3.593190870440723,4.379497829963727,4.488459372782851,4.2928729287491185
2.66524715945593,4.105389010992671,4.299231114484648,3.219245915331519,4.287130100802851,4.398925851546955,4.220649044621563
3.4025078829654554,3.8948693467002076,4.155482919057356,1.556862168193144,4.117857798531265,4.2356394112472,4.053266406092046
3.227990557578675,3.722031983324505,3.9791883366331566,3.165667915601785,3.9415337147315084,4.049196723774675,3.8482715001017573
2.7424236898727195,3.525531342083576,3.789833617712437,5.213687044460364,3.7648411802295088,3.8510656892458903,3.628233292886386
2.0722751399694594,3.382427731351214,3.6819145450134694,6.743178720594755,3.625720010777754,3.714453459570119,3.502997808995476
2.6575660760964404,3.1942029278328765,3.4920299799888577,8.089045289130413,3.426256421149658,3.505738952574325,3.2821297483928076
3.72342352131545,3.2620842800753715,3.5438087020217917,6.7284013134786385,3.4934233725140675,3.5788745899605128,3.344545561757407
5.0707995008770546,3.2279714848524024,3.5380204096104206,4.209639852941542,3.48406599851688,3.572394542782928,3.340495232482838
5.554152991668726,3.339724620753629,3.737972786233083,2.0245352873123212,3.6576272400892402,3.7755051901414403,3.575809686128761
4.148424603459411,3.2966426668667466,3.8002082610826395,0.2688518258826429,3.6771791487834715,3.8365580159715704,3.648895875570497
3.2286867388121365,3.1094084624954696,3.6346748910362785,1.5480302696266164,3.5220833001136436,3.6551708652778037,3.454254514109998
2.7390438247012483,3.2733134037079132,3.7074159446460437,3.1241118384369666,3.61312575850716,3.732351968294545,3.537729482018745
3.118451429586244,3.1559552627074376,3.508786240545462,4.539536381709553,3.4225929728842326,3.529563093071669,3.305486739387635
3.457927369353442,3.2589791406432997,3.614790297577453,4.451638968937238,3.5293671577154764,3.6480006679868167,3.430621926029876
2.9889240226818714,3.375150426677617,3.6995698755173456,4.704356227920982,3.6235134432120826,3.7360232772608155,3.5314619601420736
2.6432183827028055,3.3472949271318666,3.6013381593087606,4.041915981361522,3.545928763558405,3.643177287596072,3.4178038627334293
2.444764480663153,3.430290402011697,3.621107705164196,3.3032068159998444,3.5646292123371865,3.670634066331493,3.441696383598729
3.1350820591948825,3.5246534937713325,3.6422424198147842,2.0415260751548328,3.585959848132359,3.6884261029414955,3.4677699307943866
4.369441915832173,3.530410890529338,3.5725252021585843,3.0833103496814727,3.5130431844444594,3.6067678824095264,3.388126051468754
