BMA,BMA2,DFM2,LAS,LAS2,RDF,RDF2,RDG,RDG2,REAL,DFM,ARM,OLS,MAG,MAG2,RWM,ESMB
2.925488508820903,5.612145355777796,2.5039641661635947,2.9531071384648446,3.406612789896885,4.525660076101702,4.444716776354104,3.3417321492909764,4.0908117565618705,2.516948200307123,3.640815550791437,4.053555334000269,3.485774229319318,3.935411277558998,4.09598668832939,3.929880815171214,3.7963775075068864
2.850350647992404,3.782654148774785,2.4756879291886955,3.095653856060938,3.531706619046554,4.352595748891112,3.924642259693937,3.4381089625685815,4.018986448828439,4.645248157983328,3.5217450571129234,3.9026806311832978,5.317259905793905,3.7608397934524898,3.906468207927437,3.754935681823506,3.708954393222601
3.3555412432608964,3.4969910238450512,2.5296586479956007,3.2625497073072554,3.50952869381564,3.600585970316106,3.2701593933564532,3.531287689303628,4.013545371135498,5.756686540941658,3.450422716452052,3.798952690971809,6.762676482754639,3.669658669137034,3.801053499858116,3.636177849251312,3.712585976584073
3.238340393732142,3.71502147483554,2.769889654783883,3.444194756074088,3.6967702120546417,3.6996382090576385,2.1634831573113873,3.728757922569402,4.005135112917944,5.545836900286538,3.4548714390753643,3.739661081984498,6.243894922894591,3.663474753935065,3.760155526660699,3.5688496109942744,3.6594758819254105
3.86900602393462,3.453821737693655,3.859168929597823,3.805224663895289,3.8730837281417103,4.054974936725784,4.000736001854804,3.85034933501539,3.892172210902376,3.349662630557404,4.00611167279711,4.181805285120985,5.009864961360653,4.158808282393446,4.266714901686823,4.0854454619879945,4.024485875540564
3.430375670833235,5.47445342612465,4.003859782628512,4.064463285435621,3.9784355715410737,3.822711868382389,2.1948955505073955,3.977934391801336,3.9256442032454433,2.756435059790263,4.1632226160841,4.36011257557818,3.5931908727351067,4.379497829963727,4.488459372782851,4.2928729287491185,4.010008663092849
3.569831911319788,4.724341610561011,3.930189918114217,3.983613303648225,3.933671372965007,3.653675650036067,4.309009596423173,3.898602856821449,3.8502460913394607,2.66524715945593,4.105389010992669,4.299231114484648,3.219245917546959,4.287130100802851,4.398925851546955,4.220649044621563,4.02558355674827
3.998855664286337,3.740710113871552,3.484101445667089,3.905717722425395,3.860519178896827,3.437480133035211,2.932142593882874,3.69120026799594,3.404134938761611,3.4025078829654554,3.894869346700205,4.155482919057356,1.5568621653595147,4.117857798531265,4.2356394112472,4.053266406092046,3.6312560070540285
4.621494119763002,4.046907554781049,3.262838184908853,4.031411712286639,3.8227747949219806,3.2891825071464367,3.4715774959595285,3.61614388112003,3.4531322772876205,3.227990557578675,3.722031983324501,3.9791883366331566,3.165667924556565,3.941533714731509,4.049196723774675,3.848271500101758,3.75475684741982
4.11386766128818,3.103390584155484,2.9820845790143298,4.2296019407635566,3.981451567589675,3.599118053083402,3.642108378449521,3.7089981028396224,3.8015872895925,2.7424236898727195,3.525531342083562,3.789833617712437,5.21368704932697,3.7648411802295088,3.8510656892458903,3.628233292886386,3.795693355217402
4.791015378351087,4.518084420483597,2.688513404483298,3.995538697302076,3.9559206119519583,3.567757795934587,3.4927064181555822,3.680853564971765,3.91957773935336,2.072275139969459,3.382427731351229,3.68191454501347,6.743178716954731,3.625720010777754,3.714453459570119,3.502997808995476,3.9507106869100057
3.9735646821457102,4.0231679447341016,2.4261917626167113,3.6919466694180794,3.76902293495558,3.754372768596878,3.785951273989026,3.591269584032478,3.9230716093152735,2.6575660760964404,3.1942029278328876,3.4920299799888577,8.089045285969323,3.426256421149658,3.505738952574325,3.2821297483928076,3.8618641697141127
4.1622224084219885,3.792397352031681,2.5782403978155517,3.532997985505031,3.59992662035243,3.7973346123678486,3.320071079641997,3.484680945964382,3.6918416268799223,3.72342352131545,3.2620842800753733,3.5438087020217917,6.728401304521372,3.4934233725140675,3.5788745899605128,3.344545561757407,3.727390055988757
3.3127972454261845,3.358858980257682,2.46957451150174,3.3834554173483817,3.5036079731128025,2.734244612724547,2.9998348711496656,3.35234206244785,3.3302121965671208,5.0707995008770546,3.2279714848523735,3.5380204096104206,4.209639843544593,3.48406599851688,3.572394542782928,3.340495232482838,3.321167692155068
3.6103303066156673,3.3411286885764033,2.4219418234265073,3.1789748190520055,3.5927652386030293,2.9715497862778677,3.255470359118652,3.213669874364005,2.8813028601577657,5.554152991668726,3.339724620753623,3.737972786233083,2.0245352928674367,3.65762724008924,3.77550519014144,3.575809686128761,3.2385539048270324
2.7635982558558467,3.122628418942127,2.0969031506771314,2.4990882128397236,3.2397600339812205,3.1255213865297704,3.1237395891831428,2.8916829167017686,2.3426748322786137,4.148424603459411,3.2966426668667417,3.800208261082639,0.26885183356387177,3.677179148783471,3.8365580159715704,3.648895875570497,2.915595506588542
3.849142319628967,2.2235786582397528,1.7574300578875273,2.6905376028527894,3.3149576243263956,3.4401178912123873,3.923143621713976,3.1141134645016915,2.913935136283894,3.2286867388121365,3.1094084624954696,3.6346748910362785,1.5480302700500383,3.5220833001136436,3.655170865277804,3.454254514109998,3.0767052453153747
