"REAL","ARM","OLS","MAG","MAG2","DFM","RWM"
2.5791351902488824,2.164255750083024,2.9161426583970274,2.177159953003118,2.17180629613294,2.1091320795670456,1.8833201881792592
1.8550000578242187,2.0116099741689486,2.9716943020545847,2.035327298859712,2.006197824027679,2.016088114497182,1.704776780268402
1.4210617526428049,2.1585627000020997,2.526878133691359,2.214955584167383,2.172737460208954,2.200743353622609,1.8762493468909054
1.4776334776334998,2.3211718771977927,1.7821091569777403,2.379685685012524,2.3490733340776866,2.3959504423429414,2.066327657809717
1.4944791774607502,2.4902272158031353,1.7255108740361584,2.5552249860023637,2.535232288876649,2.6150256122424573,2.264309467739103
1.3049111903587818,2.703754136674246,1.8857991440169823,2.7809881767999123,2.7716799175330467,2.8961454598834298,2.5141596592454296
1.3841067935621787,2.673764864887589,1.4625857419607307,2.7240225959327082,2.73186897164768,2.87232457031456,2.479075245471314
1.6660746410606109,2.1480759321531244,1.8525436634811858,2.1968061503015974,2.1629056275070715,2.2639461171151924,1.863663721890997
2.108523574624277,1.975245017989344,1.9909479182501706,2.020799520014925,1.9729939149394957,2.0527024408630026,1.6628873622129308
2.339998854065195,1.9569364909150455,1.7544933568343908,2.0086767492787527,1.954567638323376,2.023018459665557,1.643259407319428
2.523370894379573,2.0097152478692086,2.0506440043872716,2.055791427955576,2.0104820825627976,2.064241389330678,1.7068850457682099
2.3627788284080076,2.113233851361456,1.650803982371081,2.164747990138042,2.1242432968964526,2.1594768676288933,1.8300292259076236
2.1425487924022324,2.207195398465,1.3349261354070197,2.265684559412968,2.22835912700357,2.239156753153287,1.941756562334378
2.556876292643029,2.0156428240581743,1.4245776785682092,2.0851981081847324,2.0217646786157912,2.0343424212339234,1.7191101904544501
3.0355663022624935,2.01954723191597,1.2808521299195916,2.0897253302899745,2.0286381423829423,2.040892230389592,1.7239995588068908
3.2372063520829997,2.144956468054115,1.6762799067131442,2.214422893780088,2.1645229981757357,2.1686169952225467,1.8705214842454183
2.771821321355228,2.2327898780664714,2.135308846125131,2.2759938636880688,2.2507803707533647,2.253498381836601,1.972980106642886
2.461295952260345,2.0823837900969218,2.3469619388177594,2.113355773724398,2.085091332686622,2.0856116368881663,1.7971944922733485
2.504243050950361,2.021654132264357,3.486206003519353,2.0790342968273836,2.0255628976942828,2.016751103962803,1.7267570479814898
2.933025145024315,2.3235789154937674,3.4577589744441006,2.38920258039796,2.3540458846525616,2.331759156860527,2.079723682022153
2.925323731353302,2.7243494962931027,3.543185165680888,2.810749924628284,2.7955673005900428,2.7528191769796146,2.5481222740843252
2.4031655798919083,2.914413663755795,3.437561199222289,2.9958431552931417,2.998273741797921,2.9537235699130355,2.770191311601975
2.2708551328004756,2.794144579601222,3.1712317668673964,2.872820298711455,2.866418948290074,2.833455434518488,2.629227930570962
2.696089335765439,2.5916445516326205,2.9739176781742827,2.6588965208516173,2.6437971534693268,2.6289722241679003,2.391959100142616
2.9062087186261465,2.5163577567456503,3.2012479152463236,2.5767025038476903,2.559520105073016,2.5584309414539246,2.3036390947320196
2.709277894504014,2.881756150165596,3.0938729186054292,2.9406947025904637,2.950608229449222,2.9510639715452407,2.7321152890251437
2.213062358101725,3.085838454401547,2.8075327190818955,3.1346158018135517,3.161199686328656,3.1653966833868212,2.9717532136199645
2.2006101791988364,2.9458058637668594,2.9488616491820947,2.9882645521024256,3.010160046899116,3.010511801137244,2.8080435785916786
2.9211702291588537,2.6867037516927974,3.423261872799622,2.7358906554958526,2.7342450546953865,2.7237167701116936,2.5048051706849432
3.167251975417029,2.7365717710245523,3.7238356864838753,2.7879603954681333,2.78739959434708,2.7844364311108585,2.563576286976087
4.521183473389367,2.846708654996883,3.5994522492950063,2.8993191203221556,2.9047819097288006,2.905842781903586,2.692833852300512
4.231083956139869,2.946585522683012,3.353088703253212,2.995498959584751,3.011477789617104,3.0111309949963667,2.8103865030201103
3.581939872244888,2.7268265814775576,3.754186519160089,2.73990079189855,2.7572838751332363,2.764050284618957,2.5533388133929367
3.5035732961478327,2.4947275950786727,4.254848573366345,2.502880321899873,2.5070391866051067,2.522841538405274,2.2819458678034428
3.536520541109356,2.7489687310002533,4.515526170514175,2.762684857157101,2.7816636788306197,2.7865208545484257,2.580204752378893
2.7851301275887863,3.040179178689534,4.605779786120628,3.062479643686743,3.0959646430546237,3.08500891741999,2.921741884702536
1.1748592950844294,3.7198441542235057,4.137863165590017,3.744580627732748,3.8213558018743403,3.8031279323075484,3.718636493765702
1.718058849926285,3.511208851244494,4.051575433417597,3.510992795020991,3.585448963323435,3.583507945356864,3.473537092994747
2.630085349268052,3.0176604486250804,4.491055109835166,2.994177692028064,3.0502874267989566,3.0566399090384673,2.8938919474765687
3.0663811563168775,2.9807138309515455,5.050196233532702,2.9747076303114035,3.0199402191853104,3.024050070874732,2.8501595077316346
2.8909189753866915,3.3084922418996014,4.5456801944176775,3.314492690198193,3.3762746311374707,3.3736332982408506,3.2351929488191757
3.441588884626867,3.089774202036318,3.7069671368139216,3.087525246145361,3.13840186883039,3.1390374470689517,2.978493871552972
2.6061889008265116,2.9685984663864398,2.8645534122450376,2.9481291958783173,3.00056675850578,2.988006120405282,2.836902234130768
1.2309582830144716,3.0770944820349575,3.0229695588801553,3.061980926841083,3.1145531627141585,3.0898026590054983,2.9651525740451325
0.8350156961811628,3.192786165154921,2.7914641594042138,3.1986973257846922,3.246842907684745,3.207885530156583,3.1015014540275563
1.1831449299814611,3.3481031763015157,2.4240942153812446,3.3576378428826685,3.413612060905727,3.3622410922363524,3.284176404472217
1.0970189246272355,3.285582593148451,2.7194866253961054,3.293853581767893,3.346020218734551,3.295297549427786,3.2110124290252404
1.1270910366933062,3.1994970703638126,3.352314233466387,3.2044336623043033,3.2512104067345984,3.2082480765376276,3.1099071577839315
2.326948924731198,2.144055878208886,3.7647166068388658,2.1365805985563,2.1239038157555736,2.1427087748450293,1.8703530668716888
3.2596679265942896,1.7837462217209021,4.813092392693036,1.786842145788119,1.741626700250306,1.7828019786779046,1.4488512852695734
3.776683087027921,1.998635342264255,4.8354866890559745,2.0164787316362496,1.976999869964885,1.9985894910192945,1.7030325790533212
3.362930194039393,2.3315652211636757,4.704545384064351,2.353103809072195,2.3366789299335142,2.3274367255383708,2.095072507810296
3.0348315898379497,2.2147089678685834,4.321668879831339,2.2398570810951086,2.213767841421569,2.216909834684436,1.9593739941140507
2.5415342950887876,2.4596022796546935,4.6318837240430755,2.4977984229405443,2.480327814505348,2.46070671682675,2.248000217995608
2.617811916130375,2.6201772487097763,4.591491720882189,2.6614998166700956,2.6560454257791366,2.6148826801476908,2.4365392400692234
2.8095765951495544,2.431162604208533,4.785011420874238,2.4748517174038396,2.4537672570306017,2.4289878259395983,2.2134009921910103
3.2541994669311514,2.4854690929190975,4.289736554545613,2.531430642897592,2.513193082769824,2.4832423457258734,2.2754854989006983
3.3836098023650507,2.4617902248689076,4.282634659630148,2.5112365169745146,2.4896025947767697,2.457301992068697,2.246983845438629
3.609186646215301,2.2863611307058838,4.103648859556751,2.342591179984537,2.3034731891737668,2.2837640375747217,2.0401395456373157
3.8776034970429585,2.088676585795587,3.451603781807626,2.143611673064293,2.091247876568983,2.0903001044599145,1.8078626730567342
3.7192241882767707,2.6378349775651837,3.097472321661227,2.7075481854871137,2.684729784519183,2.624917188871328,2.4542971453442926
3.6186058866197524,3.122986914263326,2.1913851259536856,3.1946005537067395,3.2085177723612985,3.093223570071799,3.0252403249285766
3.492828316712915,3.5396384547174096,2.0832717877429703,3.617205883401488,3.6552516609792787,3.4898157042777416,3.515598391701407
4.355319450921558,3.4186439684833543,0.9644557425344523,3.4854421274216922,3.516589613119144,3.375527323979467,3.373133571171909
4.699981798693553,3.3767294215282067,1.7220909644366962,3.4456292032517792,3.468280487928217,3.322508191192123,3.323546982927203
4.086368681263242,3.2825257777407257,1.5216359141362814,3.3461441816715585,3.365844914244908,3.2293795785831048,3.211966083571101
3.661382473646091,3.249524636807941,2.499367611334144,3.3108200824134673,3.326251668516149,3.192241890696606,3.1728063869353416
2.0671523471210485,3.2899316757668084,2.3969894199401782,3.3452563410729517,3.368036694930885,3.2351931950105546,3.2204683174163753
-1.0910071834630442,3.427435220637213,2.753951440409286,3.4883091975689333,3.5173196408568397,3.3636507296443727,3.3828303431308164
-3.5302522175698847,3.8563380260202056,3.3831896561952637,3.9315745631840073,3.97929162544739,3.7894373508905423,3.8888956501926146
-4.248256239008885,4.104801263360724,3.675490494825003,4.181841226438448,4.24029166283773,4.058781509334403,4.181952155176071
-3.6604538488159477,3.957589474467147,3.9711360065145844,4.020992259361968,4.067049087114756,3.929470816014567,4.0080598861720516
-4.036113635465655,3.7065460996494064,4.202756136570257,3.766576414754032,3.79176843376992,3.688034338489173,3.7116401690839944
-2.669738985340264,2.9736730128601954,4.012305746416806,3.0065306389037296,2.9943030232807977,2.957796024417945,2.846873328903403
-0.14264905319201215,1.5503370896375892,3.153675053610959,1.5418981069514655,1.463683181082227,1.5788223361811533,1.1689697045244647
2.1412627389982397,0.8465907834418063,2.4655970974160395,0.82044516792802,0.7162471844779046,0.9707401286044346,0.3389419862847412
1.921912221908162,0.6686044391475621,1.0862640343886445,0.6309267408341581,0.5348819998404297,0.8901711868727704,0.12636722335565873
2.0224809637000796,0.6577444512652801,0.1408175429106285,0.6106310649558171,0.5225069495045443,0.9426798329163812,0.11291446168007944
2.542518121238402,0.30695787955912507,-0.6254778130816478,0.2582703159409797,0.16118065497759565,0.732111702978046,-0.30011666900165124
2.866921683108492,0.21556778158618262,-0.07377412848121578,0.1663305279911028,0.06952508462393274,0.6753085719975087,-0.4002066582261653
3.0621066811427955,-0.04709964196733307,0.04791430233414934,-0.11202554569352924,-0.2029570069150713,0.4390239037982341,-0.7036831124968083
1.9686809837409225,-0.12154023255337432,0.36848014451800826,-0.18564976166891717,-0.2758748740414138,0.34613367357378333,-0.7974830438578111
2.427514497100569,-0.5111537791745766,0.5913607218757065,-0.5738734249693647,-0.6707647120078044,-0.046443385353844846,-1.2645672012639033
1.9144862795150264,-0.21039736236253626,0.7974444060920151,-0.26446519094775073,-0.3490889599149956,0.17387246043703242,-0.9152100618530685
1.809783582535296,-0.14120031749383444,1.4450560433840005,-0.18471143039358867,-0.27164987486832726,0.20474116531542386,-0.8453550082503414
1.1611289746338294,0.5900117493502727,1.624614265424414,0.5631914665967602,0.5001142926778972,0.8322643471398501,0.012052162671663272
0.7822014515282749,1.7591588739143156,1.0190496633035673,1.718881243027874,1.7217244890059211,1.651312804148405,1.3975493905313336
0.7817757194315877,2.2729450157122857,0.3722507456794021,2.2281904547122013,2.2590689045412677,1.8773198589936182,2.009041228931214
0.6618329810143209,2.3837064076132073,0.024158803591236608,2.326730317865319,2.3722431491424927,1.8879546763552644,2.1360717228162676
0.9185366624525848,2.2185567983231427,0.6138583537010759,2.1697530013217174,2.208887608067284,1.796066052461205,1.932560162802235
0.8760593115831217,2.3978950542651587,0.03443077737057357,2.341525045691588,2.401030797157921,1.8609006607077925,2.1464526231322814
1.3734718645472377,2.263235364115644,-0.728795419525963,2.20149090709885,2.260870101183476,1.7198181773362764,1.9830234618786005
1.6155120719583582,2.1829712011763185,-0.2581668010742369,2.136842829509557,2.181118978814442,1.7065288243127232,1.8877543705854072
1.9872445710567899,1.7264939052749269,0.17057445676641778,1.692190632331406,1.7055070125486798,1.4714674980872666,1.3366161173510662
2.1975208971241056,1.862198773235092,0.6296029760507919,1.8256175065705254,1.8474541064106984,1.6110000985676105,1.5037643300297372
2.463795188422324,1.7533424560422957,1.1310899488168495,1.7322800651054744,1.738274895590713,1.5655165059872806,1.3742963037304547
3.0430127594369694,1.6884233044434058,1.3672859331284493,1.667685999107397,1.6703336656866399,1.4862889880871508,1.2981758427328762
3.4553383311284325,1.6236430491171685,0.805092125448256,1.5926392588217155,1.6003939286744135,1.370222888678853,1.2215844129455011
3.782371760378034,1.564865499114557,0.7622733513275196,1.5365504250982776,1.5393496067119186,1.3612078476034333,1.1518783597845075
3.365379922892986,1.7198566391149912,1.0466708885067544,1.6842067421078788,1.6994546907294519,1.425861671681231,1.339342866137741
3.301358523640241,1.7579747192524648,2.052925378123299,1.738773078773254,1.7431800126339443,1.4558696753235456,1.3854114135962559
3.2088262144785773,1.9778185372373722,2.2101921582277377,1.9557228596342058,1.9738022449396,1.5624379380139268,1.6507161966760435
2.769070010449326,2.203961329896428,1.834705976874329,2.1720903886658003,2.207770302610859,1.6835560754231853,1.9229540532933402
2.009479038224393,2.58810312321073,1.7947176958680262,2.5518685635016722,2.607854389890298,2.0164468785316294,2.3866742989515988
1.6419572899062818,2.830325343140511,1.6294310149864846,2.7931812525114417,2.8593458879736344,2.220863148171092,2.6789107329058996
1.6106892943875462,2.8163495108721173,2.4573746995963455,2.7989525781458786,2.851006956932602,2.2120490127893846,2.6610125388188917
1.8106917033914538,2.880803268264226,2.599697227908741,2.8777254183368,2.923049821098883,2.3076863218964596,2.7386570471036746
1.8008373320078874,2.9558834484399945,2.322259018312545,2.9470308819463433,2.9953945277993297,2.434668061607525,2.8296653991342318
1.941080477540158,3.0152195769409844,1.6936987818984335,2.990540987601223,3.0487863683324687,2.5403185012280467,2.902045566306303
2.082955813487697,2.868574626240799,2.164051924944331,2.847285043518777,2.891594640361078,2.5087168135396034,2.7240697288068123
1.6552538595605792,2.848295860515182,2.447585194010341,2.8292490276302535,2.869423270541782,2.5285430171209224,2.700297013874414
1.5730636652764307,2.660397489401415,2.2170917777403685,2.64692554868294,2.672644929592558,2.463098193273469,2.4724852818136163
1.0538808450035297,2.7154483758432746,1.7861921047157465,2.6969973575126733,2.7251247552042956,2.583701544762465,2.540369845698213
1.284577491474037,2.6709116965921287,1.646681149080909,2.649887908814859,2.6763684080815526,2.5566279760907085,2.487025941604742
1.4593021057804911,2.5450927365144977,2.011512161421787,2.5256361889810846,2.5441549741655423,2.486235557889874,2.3347245779585197
1.7802025617549067,2.28728662679495,2.0929475827007615,2.2745156127961703,2.278696927670846,2.303993999623783,2.0218757082217063
1.7002304756867037,1.9549997251175055,2.4713007763132318,1.9454993810549643,1.9369159668194706,2.0242810877610724,1.618928817950448
1.7270700275877626,1.9056709897676622,2.350539747573905,1.8938241617893636,1.8862436655198271,2.0323740774177455,1.5603098057983966
2.0324896108802726,1.7695690946717344,2.190070094890987,1.750262512746244,1.7433884085994187,1.9010937678609883,1.3967892411534124
2.1216513865095266,1.858364204517383,2.5157282667493486,1.8314256266384188,1.8374865153372466,1.8965031564590118,1.5063149931802355
1.2310463894310342,1.986803787978219,2.7951912192512514,1.9649438318568586,1.9740048044635308,1.952504636012055,1.6637143116307478
0.471530415582988,2.178132201139153,2.760200679901272,2.1580142083655742,2.1741303070261315,2.1105681473067195,1.8969199662452665
0.7811329237224829,1.9665285812317401,2.5289198590594237,1.9537293751083236,1.9549176549408627,1.9467581634586841,1.6409896330871714
1.1390247100919737,1.9430956649956594,2.439053843746446,1.9342378868382628,1.9334767573589426,1.909645729038081,1.6133445507890796
0.9798421780919053,1.854539368531586,2.569024224867273,1.852575571187565,1.844601819413717,1.8291795638899784,1.5060385534589258
0.4992315931635183,1.9881999600056819,2.1945758290880764,1.9800173114077073,1.9825133855523243,1.9498509149977106,1.6684004731905784
0.9885108922709662,1.6894165586939587,2.2486183864018394,1.685459762143402,1.6725457364655112,1.7169341176965314,1.3074511610693025
1.4485990031547935,1.5023268829924334,2.479559880951835,1.5043150284969466,1.4803460419993704,1.5668336274330628,1.0834998259753417
1.666277930680593,1.594925368284971,2.092100033552127,1.5923463909209252,1.5764840391221697,1.6401367590108267,1.1981837138044749
1.6932734757744594,1.7530001812598137,1.8756347790252452,1.7403197162281607,1.7391164180706509,1.709009503992343,1.3914048932203653
1.966877558615554,1.8112083235900875,1.7776405381758749,1.7966333705402509,1.7991546332970696,1.7354783655017592,1.4637645955671756
1.837726347867319,1.6437379041155933,1.6429513362007004,1.6345043513846933,1.6261196925837282,1.6402344414111483,1.2638860020025238
1.9301794695718577,1.4761338048531853,1.7486083853196728,1.4692331507097345,1.4523451936220466,1.5177824456141171,1.0631292351170851
2.0127138276775813,1.3510333990499412,1.628824533744519,1.34011671980639,1.3220145197822233,1.4161120047620495,0.912659326741557
1.987453505801362,1.5706872730848669,1.9161691358176869,1.557544486705645,1.5503908936548811,1.6091202080004186,1.1785817559763425
1.81205264373121,1.7310680750949878,1.866439071718954,1.7093135788667098,1.7158899644422414,1.7191365508091228,1.3730661919959446
1.6639486995218,1.7788158041286568,2.1438972929846924,1.7544503965383194,1.766207529751545,1.7229098940540633,1.4310566025730591
1.4564268748503917,1.5250506213573383,2.7718491000150163,1.511903540132048,1.5041400630835304,1.4786440728917611,1.124539081694483
1.3087994705979433,1.768960205515652,2.744649726876579,1.7582922537570063,1.7590839353731649,1.7320857066694242,1.4192205755060687
0.9321100917431213,1.9971549718965538,2.8444402720301,1.986125889447695,1.9977450054102563,1.92180547387607,1.6947471802281229
0.5185429492817306,2.0785160852068456,2.9778486241394964,2.0678082004868465,2.082340787031784,2.008105054360687,1.7931887527131147
-0.08420590173539022,2.016886380870475,2.6041213266293077,2.008530171885527,2.018100495638699,1.9693677059973764,1.7190459895597727
-1.239035087719298,2.0688705786500314,2.708632492231843,2.0671841497119274,2.0745190659999486,2.038515312531877,1.782657124704929
-0.8573021487391808,1.928354240443284,3.11865462907517,1.9377136141447882,1.9302380382531479,1.9391797933628536,1.6133323833089515
-0.69397519951786,1.9041061011211713,3.1442013380848155,1.9183337629703967,1.9054495651621817,1.9551948288917265,1.5851930343107683
-0.6045220440515475,1.7786394518745068,3.559589657792535,1.8071983036994999,1.7783379356310032,1.870300081433346,1.4353165009499476
-0.010965413259023116,1.5916392166525577,3.242280671057552,1.6224733611408906,1.581959104287177,1.764135858121749,1.2118367961930911
0.7563409944144617,1.2616398016952854,3.3731843673292388,1.300168302436628,1.2389623108876966,1.5965658830165679,0.8170505062056556
1.870138467479432,0.7084685613961818,4.149776605426346,0.7705685734937404,0.6681146186584904,1.217259486983918,0.15620638584725635
1.532897635482433,0.7742767280571647,3.5734628410022533,0.8260391227126194,0.7358261987112746,1.3059744805218214,0.24159471519501025
1.086737405391558,0.7738799820968782,3.359373130997418,0.8254431751660677,0.7357349570286168,1.2260501323657267,0.24684790824741748
1.062494847815909,0.6476525005942219,3.27881644422536,0.6988370155610534,0.6049760940290053,1.1442374413415226,0.10101680916578629
0.8060020652660871,0.7186958261659898,3.786662660252911,0.7586528582151645,0.6768901854401319,1.1598255361322436,0.19057725254658087
0.3119783257163,0.78556924361985,3.787801037759182,0.8268896445037085,0.7460488798051768,1.2250961214910845,0.27264435289043715
0.35890288670876735,0.7685500690170395,2.925483725615031,0.8068825095736745,0.7302477909335732,1.2248997889587163,0.24910614565408443
0.2860292041283241,0.7922343566465,2.7054597527787,0.8341268212613655,0.7560359008626049,1.3004515719858882,0.2758191057525404
0.5777976250147976,0.6768644333039511,3.3430366288696325,0.7309558044301606,0.6401039782606871,1.2199829571670866,0.13706983891853008
1.153457182685358,0.70593854688739,2.949893613162511,0.7488948695557763,0.6699068703761135,1.219553378032041,0.1713968773286327
1.2596705197050806,0.8478682436634803,2.6948933647073146,0.8804204847357971,0.8151571718847338,1.314948261195874,0.3424270634117399
1.675865712151836,0.9603429349344619,2.749326936495125,0.9946765065557863,0.9321374158658051,1.4004946744062121,0.4797271533375019
1.5585218593147765,1.443256710284268,1.808319245254397,1.459049121940483,1.4278826169091965,1.7838092024109091,1.0613324323136686
1.9993450734972829,1.2702188191460873,2.0744544007038868,1.302222086881955,1.250636192518656,1.692201470468283,0.8557028690420954
2.1645887099705607,1.205932467296193,1.5530049786653293,1.224663529207784,1.182207297821149,1.6494566700209048,0.7796355620759675
1.9585107346680175,1.438489451385073,1.330607723532984,1.449619762019758,1.4218822313592336,1.7851792518621985,1.0583012340791014
1.7637162858848754,1.3767729137864695,1.2465326996751944,1.3988729049547781,1.3596775415397193,1.7073850265342214,0.9839994047268097
1.8534241378687533,1.3455848344946735,1.201596359116878,1.3554025805806647,1.3252070343492448,1.6263912647019432,0.9456285136131842
2.4884285366272074,1.3166662175324861,1.5554018568651695,1.3211715510045805,1.293938793929548,1.6089070880921543,0.9112411199479302
2.3307965956680388,1.4718753521902261,2.161049020762078,1.470642633582559,1.4528368017071043,1.7144718186505532,1.0969350841431278
1.4707601024857464,1.6659758211135802,1.4088548746679599,1.6446079976806345,1.6497361040743987,1.8094472826408619,1.3291795530937305
1.4909707457545274,1.8229661835157562,1.5780478541138274,1.8017261436230516,1.811687638283245,1.8903035262945722,1.517811685213321
1.2533957341509971,1.7870307013899343,1.155039100253236,1.759469356656534,1.7732494711632028,1.8282435115774818,1.4745683009386115
0.9701091820297325,2.0002357337279033,1.5107979366487032,1.9613070349344026,1.991578844779106,1.8502643454008818,1.731059517823511
0.31725662139518995,2.2194296614464086,1.4298738836357996,2.171708773182311,2.216563684072881,1.9028775709020014,1.9941319770459973
0.5341452340891895,2.3403487697153658,0.6747851612417367,2.2805112319017935,2.3389619731876805,1.9212940626207204,2.1394846321750127
1.8277065317305219,2.0486798032217184,1.2170319357328168,2.014977710825261,2.0446839140188646,1.7022208050915673,1.7885933083962946
1.6758383644102093,1.970305219971239,1.3628863267370543,1.9375693753201815,1.964511697333011,1.6697742515211995,1.6949515737864775
2.2791261270893592,1.7882368246221056,1.38267130594131,1.7583090870075606,1.777156942445446,1.6294906457714105,1.4766612146486378
2.4189095313585707,1.7047879264641952,1.6430433810316312,1.6898680576001153,1.6952874629360115,1.64627440764023,1.3777220928340614
