"BMA"
2.3639075928143445
0.9547227221018564
2.00508493029895
2.233586019400821
2.007598449288282
2.346683784904575
2.186637991466348
2.462376631317588
3.4860032730127584
2.422056388283274
2.55112991910089
2.4189647324753265
3.0702569020302186
1.797616296372324
3.270335735158386
2.4645614713062964
1.7369660134833582
2.881902848037433
2.911565764672241
3.38818138622199
2.8160129138741508
2.7224759805884884
2.700281396383896
3.228199258061338
2.8795363319114484
3.0645629830977965
2.4965931572321014
2.5861624897198388
1.940118166201592
1.316267920573453
2.0559766342684274
1.946723491877795
1.7839960142337385
1.8940628123550536
1.1318092012772605
0.1858624303655509
0.7998315163147836
0.9991526350006662
2.202378559017214
1.7730317790778831
2.8423123930324397
2.371230976531503
1.6623465048374209
3.0926163501744823
2.6479775896917825
1.7350661821438849
3.611789635147995
2.1857591559528156
1.7664379431711412
2.3444798277201366
2.1363117382888124
2.1633571334304063
2.855677070042796
2.795388058502525
2.716711049448087
3.0781983711348735
2.491430459641919
3.981230441270062
3.089249490260119
3.3922553646119016
3.0038573221994826
3.1536315221562115
3.1776196383661404
3.3488832113498614
2.8074447144809582
3.11472618165931
3.1295905573170586
3.0678913182549272
3.3280700088246773
2.2949023423489
2.9605189359957382
2.5904519147701555
2.5570865463669397
2.972186430523584
3.242753610717887
2.2816432827818387
2.2485735321312235
2.265081338800491
2.6529461099704212
2.230267830692872
2.455848015413172
2.0916465312075094
2.7714227873723747
3.1684168291076866
2.9216438811760486
3.1453838369398706
2.851145748156031
2.2312973861683982
2.5886184485222645
2.560346913737789
3.2660245779206933
3.718333855981658
2.863155576754232
3.347508030947228
3.3547930535542023
3.4577618526573124
2.832438870280307
3.3145220867083944
3.402468894632858
3.5304441555762835
3.5478853390729714
3.2163369837828566
3.8223736702839197
3.0375650165187675
3.3042833502213225
3.4077903634578703
4.6847836364166415
4.601171206364407
3.898033345435354
3.832791248019979
4.056803486263332
3.7252924454780536
2.7606593251594633
1.8443210187671055
3.437160746919031
2.6831844459075214
2.445483922210841
3.3458487844711584
1.1445862633649992
0.11228949987384691
0.8027485759880042
-1.7810519776940075
0.8716619222555141
0.892552482338927
0.456283870577037
1.3976923268646402
-0.2089081206614591
1.2710548248141638
-0.7970167541180456
1.4916856769670002
0.9760495686668385
0.27237357749788865
0.2032832341801633
-0.09462907079259482
1.9685556754452314
0.6509534662950712
1.5288197640087138
1.463831923304793
1.941993828877459
1.3701289745241878
1.673662962868513
2.686526400315073
2.3795123277553327
2.611659057340147
3.2129656962831565
3.1718407921153497
2.8473701754980767
3.0239797305929783
2.7847639450104418
2.736600527320725
2.8673197773378183
2.8044860120026187
2.712789621671957
2.289243576838921
2.4490249295658937
1.7780763564620563
1.7743286452524523
1.6342981158281586
2.1954627733397842
2.656277376221065
1.1999115301815697
2.147218000761308
1.5569875853731208
2.2702966746507034
1.9599066882951477
1.9479531945035893
1.9461306674246728
1.9244958615205416
1.6771196586620614
1.5093016570481341
0.8648914586476486
1.1656050796714321
1.6694361275672303
1.360472890044906
1.6311920497433035
0.777211482462904
1.8254557941337575
2.0603488312154004
1.6579107596481808
1.7068153217697841
2.151381152476055
2.100469119226104
2.369793442956483
2.1212972413264986
2.32778701691912
2.2219590567673464
2.9651007109402334
2.1596641918119857
1.2427148463707094
1.5872188034442423
1.49922114840368
1.0883659289526597
1.8689354765306232
1.3025058749080507
2.353136015998105
0.8420219561894002
1.5669939918365603
0.829771893539772
1.4881983216387173
1.260234135353724
1.254480980639808
1.2329913948651214
1.0930367994755719
1.4137571416300814
1.4436106836948188
1.5804930487059645
1.169243742131083
2.061050122721438
1.0914162881393261
0.9075240534634269
1.7059792763919632
1.6591261247541704
1.5419944158130945
2.103969231904906
1.5376182347226937
1.5216481404405915
