"REAL","DFM","ARM","OLS","MAG","MAG2","RWM"
3.752698119025588,4.385255017863437,4.412068509622461,2.902623096931142,4.447940999066267,4.535543617353242,4.383471222048889
4.628145041933873,4.126025768395248,4.160259258969338,4.038926783922126,4.152898603278867,4.246140299525877,4.08086172904679
4.928775805310304,3.8949603823723136,3.9241553327200047,2.9953386632396564,3.874600796047904,3.965227739080067,3.7973040781810465
4.56934463155636,4.00736407980261,3.9802137358477645,2.6517081163196194,3.9508665566498995,4.041091645139649,3.865623904389582
4.571795538294543,4.007536596631646,3.9614013356429343,2.8369737668347668,3.9529034220432466,4.028500502490977,3.8439033225805765
4.884965466770375,4.006932274271238,3.94379963434515,2.6892423085581747,3.9534815277891915,4.023553477156073,3.823701758653297
3.8470269534028656,4.498515652784678,4.149720371734253,3.2760218044463887,4.190951888840575,4.251560928715576,4.072195724418735
4.3155277631281574,4.339551407369982,4.2497653752905515,5.5476780388427445,4.277766752257109,4.33984218469764,4.192599712413789
4.825246216670687,4.284787987588118,4.252978174719035,6.845817463994815,4.261398526066713,4.328577160652682,4.1961291479085565
5.54290508149573,3.8532604028901147,3.8732768895313052,7.382373394742235,3.8493065065331398,3.8990806562002893,3.7384546004684127
5.348600813202609,3.7517794176871258,3.748207006761809,6.093524423786962,3.69873570787138,3.749574746491889,3.5875315200680546
4.61371314610588,3.928330998437425,3.9458876666465565,6.659586424405225,3.921782490361679,3.9793245292823336,3.8254045969034522
4.893983488745013,3.907195126237453,3.9505738025513377,6.659694685551854,3.9359555659238827,3.9814679906283614,3.8314874794142226
3.6107792380193793,4.63391552483416,4.519575126666062,5.712312078549923,4.566755453441129,4.610555743607189,4.517615050893924
2.3953675877739222,5.197810951185038,4.86507487508554,5.06368769782799,4.951618447254042,5.015621090432786,4.934028742024257
1.6092825282061352,5.510282889453843,5.021122644638546,4.5602406921442915,5.119308478239525,5.192051745171041,5.121944699838632
2.198442163500003,5.400906978410039,4.94389181969244,5.200907181915185,5.0508125989090695,5.12115647728304,5.028630715919438
2.374128976884249,5.158731794041501,4.767009588325733,5.021338596900145,4.861615912662824,4.9168033496721115,4.815108136452514
1.9450402921908694,4.470620117159432,4.448139299645257,6.456932637542468,4.474321229723679,4.530112758040092,4.429854927559729
