"LAS2"
3.473664055565016
3.6611058425608203
3.6066268979120344
3.763389659835843
4.009452186368448
3.934796490103036
3.955656550714838
4.009787761561669
4.119446282176309
4.148205268798712
4.7374794661887965
5.0348369329167575
4.851666981880549
4.88727937048058
4.665860356842155
4.8416154662276725
4.161631601805034
3.923178747958636
3.599636099103982
3.388124122895836
3.2680684736082437
3.1495331800101676
3.046128649051111
3.124371295032014
3.0640840145558763
2.9353952036703035
2.8777786765138726
2.526309485007127
2.3618415600882408
2.2290463245214487
2.1710855596892547
2.113005497794307
2.0102935385343446
1.915443229637774
1.990684503500508
1.975951329113383
1.9405513780245576
1.9750031971021955
1.9461332112191017
1.9498041332585125
1.9542764320217385
1.9753382512721203
2.0111123462047336
2.1384700160969734
2.181262512014741
2.1236697595580094
1.9986085573356696
1.9261251809810964
2.027333048085058
2.0961665237408864
2.087535637674222
2.051768287538558
1.9539463138309048
1.9921397821695774
2.004898031193267
1.942187499714592
1.939624678811251
1.8967391413840882
1.984260812244465
1.8932306376420802
1.844704343690205
1.8978048944780677
1.913107368933535
1.9800018714594836
2.1580493139709738
2.2355377629600923
2.2173052941684586
2.2254018476021247
2.2397613538175487
2.3758912926844964
2.4191189699130526
2.5817914181081276
2.594935917702781
2.419054075821098
2.387271214373218
2.333462659344406
2.3378098322020833
2.383130463155276
2.382118541610092
2.4373606615482606
2.4414028329840787
2.5233128295142855
2.4621021552804003
2.4102878862496953
2.538410158944753
2.719130178300588
2.788361741349785
2.778036412878969
2.7493177052405033
2.620063701964875
2.5336727981727085
2.3646350324948435
2.3120598336249074
2.251386324755011
2.3712892351396313
2.3694306684415016
2.30319281590289
2.2176316225555164
2.2797804069958856
2.1564050694311625
2.08248503726066
1.8833650410824432
1.8551778739656926
1.9804461440337964
1.892889748288009
1.8984270505828398
1.7434569211656907
1.774557718173019
1.7731516356666497
1.68266543090591
1.6712791620447351
1.7125385779977373
1.6909335265773364
1.7713258206541758
1.9730441808336596
1.9104181918459475
1.9221924970074167
1.9487894975346909
1.9656725496040461
2.036780166003364
2.1576733957122087
2.194359399842533
2.2319522664674354
2.2672339484829998
2.4954573686062993
2.795880946946095
2.443906899136189
2.467150494476602
2.6656950940323987
2.5079801833595448
2.4267273549898163
2.560705682667891
2.4735642332835357
2.514258652493748
2.4719757914403004
2.565557430987845
2.518340848080063
2.4322576291711373
