"BMA","BMA2","DFM2","LAS","LAS2","RDG","RDG2","RFM","RFM2","REAL","ARM","OLS","MAG","MAG2","DFM","RWM"
2.9116931024375043,3.0848898079110096,2.0856717921305172,2.8580074915118656,2.936143231548154,3.258675090116963,3.1713202245871823,6.7830643904794945,4.2400895025894325,1.57925792232132,2.8228097094502327,4.949341489464498,2.717195428643871,2.7983448701230085,2.7284617530288506,2.458774281302622
3.0314783315045695,2.4836837363755517,0.7400859569055444,2.6358043121357926,2.6304680506106193,2.9953558344865594,2.856112339590226,4.751567412210795,4.165853926012745,2.3652173913043306,2.4998342811306196,4.854732738213491,2.3512742389791086,2.4312526083602313,2.246333963992701,2.078794200804386
2.6434448979921337,2.8608258919117286,0.48786043288076075,2.6260927929700086,2.5982084665950373,3.0260767006757243,2.7540906035810795,4.577620482830739,3.0265749150680588,2.368014444193678,2.4259618326005405,4.579538892856577,2.277606939138461,2.345431421597073,2.1476614059951498,1.9965467649822497
2.4319509677080067,2.4937503645346553,0.5415440928798675,2.675095503558001,2.638985775123549,3.022703287020024,2.545977762233574,4.054177459857599,3.838163587031722,1.9062445943608175,2.4841483797451076,3.9320144944208475,2.326899053959302,2.4083402238366336,2.1919842531452125,2.071268316761054
2.0462005874989537,2.2963419269190064,-0.10665732515275006,2.763049469972557,2.656619195197437,3.0859533846488216,2.6663540209820056,3.9369789812793656,3.202597206187621,2.7878662100930374,2.2748402107933714,3.0844474488123157,2.111553132534905,2.1755747959938985,1.932727490318239,1.829902368354449
2.58326335150032,2.7767084181247195,-0.548999443958395,2.807119047927957,2.6348912337207384,3.119199697597776,2.909726946887124,3.7934547317771194,3.8974847623936224,3.271665716605332,2.0778622523274928,4.102695671355213,1.91901289826742,1.9548071318061455,1.7251859630454187,1.604655605594807
3.243856428397595,3.158631240780507,-0.456549672076078,2.7904294727671273,2.6260385052365915,3.2265217402141992,3.298081336169733,4.112350734807668,3.906956730666749,3.168207724228189,2.2050850739054573,4.694911408106924,2.0683038008872665,2.1083420189913253,1.8272151407789883,1.760549151556758
3.0919917066929,3.1942518902530255,-0.7743635974027651,2.6750144666681703,2.5756814435364213,2.9177420539286607,3.070584993299372,3.3359078981553343,3.8346850560542696,3.5372980405637744,2.218405350918471,4.029807693607811,2.084652255212485,2.1286895461972883,1.7629590665349546,1.777878798844536
3.0366255897446304,2.9371199888049433,-0.930338331405494,2.6919018177357708,2.5992938509591803,2.759604081819863,2.9215242730470927,3.6351823859381516,3.6232247792335666,3.6820342123775607,2.126875049590679,4.34460532688762,1.9818303385149758,2.0256469453647057,1.6521526305068586,1.6709201937944793
2.6106977508343228,2.6582458494924923,-0.982694950957843,2.6489753611220266,2.570614635916974,2.7015941076989085,3.0378230785745677,3.5334387780475884,3.364735894704596,4.163739483559237,1.9494989158624656,3.7571087358206836,1.7633670870775404,1.8077046627308708,1.5014586558617256,1.4645446645933191
3.374015462819619,3.685910955372093,-0.14426434512164854,3.0352624990419814,2.9119783623790068,3.023258179639303,3.3855564532831175,3.787165092822891,3.4686840100749707,3.701303131609457,1.9439648890953174,4.822227933014801,1.7996723536135584,1.8113843908796448,1.6194396781774643,1.4569648910355653
4.69614619613932,4.8745519734055645,1.282472196476472,3.3559210953832874,3.253822782476992,3.4212867309360826,4.048989371225927,3.84952566911135,4.090795416681395,3.77307182433122,2.25577606923959,6.370598931344053,2.181160170343067,2.173120404417739,2.0983486421848747,1.8222878165339051
4.931921592337375,4.932340290385675,2.4269562968747698,3.7056003275042757,3.597051418981742,3.8274741849107636,4.5626674319702625,3.8423117872100767,3.174295166184291,3.912063325253845,2.6848210249570026,6.950525629507458,2.669302789026282,2.6487980817137404,2.653898759428919,2.3289003862992494
5.052119494372935,5.431607494276064,3.3721742050029224,3.892702012057204,3.7737734355952943,4.24058932023418,5.204203640547448,4.081940896725862,4.119215398779078,3.847388066003443,3.1849464889479417,6.480587534183837,3.2202930588093657,3.2138083413898153,3.2495343679857394,2.920255383443493
5.0962417155245,5.10579655462614,3.4610558927444037,3.855190319864909,3.75275701175,4.180989152075302,5.107513771948513,3.9959038311207347,5.74129385574443,3.7367747152773134,3.255106119471998,6.283211808711333,3.2740015684441968,3.2753264106803104,3.3285387433518876,3.00107559405829
4.896346816324696,5.052824511824659,3.5036131713773084,3.9143501663784623,3.8119008648016353,4.164037674140662,4.915515964062941,4.087676229614884,5.69956046030267,3.3570565328320257,3.2724475620232285,6.7771638841243425,3.304335001371858,3.302090800830727,3.3666362585117904,3.017344505465406
4.875562643167573,4.496284230793287,3.9414877719336574,3.807296557023414,3.6988221258689524,4.095092657563775,4.292622718825522,4.296547010312193,4.712496364664281,3.6574950178353216,3.460797069818955,5.497596852043129,3.477937490148957,3.4935292107265097,3.6847022208513835,3.239706390196755
3.9416376593064855,4.341848118358522,4.301413720248441,3.644055147881057,3.582996381933589,4.137512172627128,3.9842391697032027,4.2355388805344605,4.592319862421581,3.152732368052291,3.7031306152093224,4.239383817266665,3.7334193616450393,3.7661236533236626,3.9980335095654795,3.528443066755092
4.013569714276695,4.117051122787486,4.255259098475377,3.628893352518931,3.5803888376875124,4.134375440850703,3.9922947082838673,4.138361302570439,4.095549113797586,3.165367159315702,3.7226472372981054,3.8865040767975882,3.7376900105279374,3.7766886809638107,3.9769575465787095,3.5510767410193322
3.937373931601812,4.122695460706997,4.436158143274085,3.5740553821249623,3.5444678215278675,4.232447034151705,4.065386544269726,4.280625211599354,4.874106850330178,3.4897593955060646,3.85417970450656,3.6842580690208018,3.882842123715418,3.920483298618726,4.134679541868655,3.709051538794186
3.6600248401825493,3.370021299457563,4.479234038481559,3.43270466056137,3.450269852607768,4.113452562360868,3.7615021020736634,3.784237936983652,5.688243532364421,3.688084015546167,3.8702718663018296,2.9276876892486707,3.8885162287776156,3.926286393534069,4.168950660234243,3.7286366338400203
3.5359177062462104,3.319177559741865,4.426917449823328,3.4202552591146795,3.43948763789622,4.065602435818818,3.3851311673958557,3.6271633349997545,4.399080116371033,4.176571579503419,3.9133797191944932,3.1641390724913636,3.941300806379341,3.988953874930863,4.151791380667626,3.7811393978845413
3.1968627706700556,3.1978402497351617,4.140710851015703,3.378686929846755,3.4101685612807455,4.0169445460268,3.513241696349669,3.8795667867382493,3.9505232794439546,4.397664665734746,3.8456703997186525,3.166906280293613,3.8589641659316536,3.9130662683645125,3.9610555041106057,3.700251874451642
2.4871863360000472,2.584388161256704,3.8153861257414703,3.319020240842696,3.365001240154669,3.8095241844701118,3.1730476649631694,3.635971495485754,3.4483953084526062,4.703332074294275,3.660171919911208,2.1207216117096497,3.658283787830913,3.7160377728348126,3.7120151415151867,3.478482678837909
2.9802482571319135,3.127748662281071,3.8794092771031403,3.476410437464768,3.4606706070462394,3.927229818394236,3.145759371639324,3.8524812985666093,3.39082759710852,4.998117932016433,3.722407223473429,2.7405051666518885,3.704587813603162,3.7695352097990766,3.7740193537307865,3.554338939314921
2.7306167159444517,2.8389413971840787,3.9821847225336975,3.543255405870573,3.5648270366193415,3.940389388980557,3.112675886994857,3.7549403197942968,3.458078010053237,4.657904594387707,3.8315173490057592,3.1993228110152776,3.802486199455522,3.8644328186469163,3.8772592637999366,3.686143288588498
2.7893057228800244,2.937670740509331,4.025030863176183,3.505627914500253,3.5321985750624165,4.006944817480809,3.2478526962434917,3.632056092140218,3.6320060349824126,4.530691783046459,3.86820080275546,2.7989256450299935,3.853846506019892,3.917842537508274,3.9169411429573633,3.7307680536420595
2.7324149700833242,2.881887956715326,3.9916356168677196,3.3960114381216804,3.473254123149712,3.90298195753354,3.2526404735447767,3.636083474742206,3.807942027464884,4.281948868873409,3.914845157378465,2.425817145132466,3.8897945349387464,3.960724957242641,3.9192895141728146,3.786933935225551
2.7415625086520388,2.8796903322329617,4.091192444837197,3.632300901138491,3.701110336858533,3.946916581205401,3.302974201670287,3.7867557200110893,4.046723923269978,4.312703163721787,4.138019789775697,3.181583789307893,4.115150196303697,4.197412305055828,4.066897658591596,4.054933580802503
2.608069650690398,2.7812705124803965,3.9421121009969093,3.704015823729673,3.747439946450359,3.8931277082871056,3.1481389682684164,3.891809833680435,4.236566294639811,4.367428800641804,4.055859164073149,2.535332025864418,4.031952489887215,4.114829503849197,3.954050658083555,3.95586570316979
3.433895577651937,3.4811375155219557,4.055200654797544,3.6900081378748,3.8058387834399294,4.116964436326753,3.777852528171381,3.977238432505394,4.410777275091239,4.11623822449303,4.189780529114687,3.773784106623482,4.192217267017769,4.267675494289183,4.0715183400960795,4.116298306082922
4.25351653956654,4.0443959646181264,3.994684988298858,3.8506168182513205,3.9769910516196223,4.327002355089046,4.317368161444082,4.022774470990581,4.985122440440019,4.806544540115532,4.186617828135457,5.8441754255830665,4.180121080543902,4.247343043362602,4.040702490827903,4.112298743362391
4.210100932836063,4.521739709245053,3.979396053322044,3.7427403281690172,3.83938499229101,4.2839671352467,4.236559245883765,3.999832564886607,5.114101039163606,5.081381500595494,4.219106368227861,5.938669480271017,4.194139213463861,4.278688652133951,4.0481253330308204,4.1512960862182755
4.261204108250168,4.44010248210683,4.100922281536976,3.882503757119413,3.9468643423147873,4.329086199582516,4.499074654689107,4.020525829883061,4.638687506604387,4.901448587033963,4.322247499294363,5.882992662222884,4.2922337392923176,4.381206915071016,4.152932428426837,4.275507503109452
3.982213282338558,4.080320343863152,4.270820327089544,3.7509328221452902,3.8331663406841674,4.223727115476134,4.229819606309381,4.0454553268071916,4.741827287460625,4.341388110015432,4.42963109482028,5.024884117486213,4.3849250691371795,4.489224274408832,4.284894458386295,4.404845631551529
4.346031057998871,4.278214260998836,4.462717917367408,4.007242334796286,4.055102210878013,4.2864786897483995,4.32189861276183,4.05528513736947,4.923379337318793,3.699400182143675,4.583541069390346,5.531955305810336,4.545168002126624,4.6468210053001116,4.451737163893013,4.59014428744114
4.033943955696938,3.887804051909076,4.494056139006836,4.075724137742646,4.138822339293364,4.208724885776504,4.377029601647219,4.437063232340887,4.084728809401733,3.4011796179539644,4.6014897019765915,4.4216897778415,4.601689020739635,4.703795392701631,4.475873481261216,4.611997327381791
4.2322261765477664,4.069538429701529,4.75869767477264,4.122737820370036,4.145377414168395,4.222995125597904,4.104076526690793,5.269670130467008,4.198648295995012,2.859762826191714,4.752489959999446,3.8262550507892787,4.791154329438732,4.906920548409025,4.684081921268251,4.793571702967596
4.519611890729319,4.293242375692848,4.811034591274374,4.243284502978227,4.239387541153946,4.204349789245335,4.082854249859552,5.214344194115885,4.218891458778463,2.5582655826557943,4.817575490305582,4.360965234472797,4.861385135059297,4.980013643964448,4.741780716454013,4.871633401656535
4.116874717386135,4.062224958927068,4.606435031354334,4.160845590146218,4.182492329862226,4.164114572123932,4.01310685312132,5.2043815011785615,4.191287189331546,2.7073385563951557,4.636913143816024,3.61491296552291,4.672721826391955,4.78113048235871,4.555046692321364,4.6539894272911
4.555956661161544,4.367046597057649,4.468856817794677,4.1678846768705355,4.196096681957716,4.32609169462802,4.328799797315907,4.288260056015534,4.3236666742157945,3.752698119025588,4.412068509622461,2.902623099111504,4.447940999066267,4.535543617353242,4.385255017863453,4.383471222048889
4.328800448643535,4.344471992542952,4.184573478399051,3.9741379846091958,4.04301932986342,4.10106168801905,4.294407679127628,4.1532137761906105,4.161157928238459,4.628145041933873,4.160259258969338,4.038926783599585,4.152898603278867,4.246140299525877,4.126025768395248,4.08086172904679
3.3168423660434967,3.0263693738622246,3.936647561601495,3.9210263509491616,3.9065008896351188,3.71102580688855,3.4526693817093608,4.06376627539232,4.003663028520183,4.928775805310304,3.9241553327200047,2.995338660608276,3.874600796047904,3.965227739080067,3.8949603823722962,3.7973040781810465
3.168165087820842,2.9977725611207076,4.099725127130215,4.033019409904133,3.9908431880356474,3.7430264228166847,3.3841896402460234,3.8655661962479444,3.909872326651419,4.56934463155636,3.9802137358477645,2.651708109379745,3.9508665566498995,4.041091645139649,4.00736407980261,3.865623904389582
3.2472086033684606,3.2776160097726197,4.109007904519656,4.1833407733122,4.10603990508633,3.870264375613689,3.601959415850762,3.644784271600807,3.544366160877303,4.571795538294543,3.9614013356429343,2.8369737681374283,3.9529034220432466,4.028500502490977,4.007536596631637,3.8439033225805765
3.4947933277147083,3.491019560307941,4.115684934128411,4.103121542460288,4.042599213541877,3.8941981347620795,3.5890675916474346,3.501119985036518,3.419664635381368,4.884965466770375,3.94379963434515,2.6892423122768907,3.9534815277891915,4.023553477156073,4.006932274271228,3.823701758653297
3.951944773752399,4.179480488472467,4.731512851208333,4.300508813794772,4.181075325953247,4.140060729280483,3.466576977054187,3.7620853997381105,3.5818046024545658,3.8470269534028656,4.149720371734253,3.276021798405383,4.190951888840575,4.251560928715576,4.498515652784688,4.072195724418735
4.520846412145908,4.642622693506557,4.487304806699395,4.3928083646183325,4.260081063038418,4.323484831777991,4.406624797558014,4.070264236328052,4.28927205231149,4.3155277631281574,4.2497653752905515,5.547678041270016,4.277766752257109,4.33984218469764,4.339551407369994,4.192599712413789
5.13679997475148,5.026429272365541,4.396411153126758,4.2149877487875225,4.196118691786572,4.329771075537571,4.645131913573779,4.145532978332362,4.3666776220855725,4.825246216670687,4.252978174719035,6.845817472721099,4.261398526066713,4.328577160652682,4.284787987588159,4.1961291479085565
5.074726382931292,4.948696488153356,3.8967162523845955,4.12880642910397,4.084055906907422,4.20266416064318,4.7859854057,3.9890086822105464,4.2280024073898685,5.54290508149573,3.8732768895313052,7.3823733957643665,3.8493065065331398,3.8990806562002893,3.8532604028901103,3.7384546004684127
4.821586349251192,4.856543947853474,3.8020014061903273,4.054747495467669,4.018638560364519,4.179966861229528,4.699430625627039,3.985410908831713,4.288431359751227,5.348600813202609,3.748207006761809,6.093524424747734,3.69873570787138,3.749574746491889,3.7517794176871218,3.5875315200680546
5.193028209093657,5.185179089040216,3.9781791460190763,4.092371891842584,4.076200103351316,4.340174334478817,5.075703350414408,4.015566962992427,3.993256818097803,4.61371314610588,3.9458876666465565,6.659586430487879,3.921782490361679,3.9793245292823336,3.9283309984373935,3.825404596903452
5.248904849994193,5.04820659073774,3.933726471444744,4.1743926922723,4.104226223628548,4.311606220538015,5.028335041069539,4.008084276875134,4.111632554187439,4.893983488745013,3.9505738025513377,6.659694681969388,3.9359555659238827,3.9814679906283614,3.9071951262374545,3.8314874794142226
5.374130096640874,5.273612318238401,4.803087905213286,4.617086531853978,4.417556233484444,4.768545692365809,5.349926505301044,4.149766746757181,4.7824912120886705,3.6107792380193793,4.519575126666062,5.712312086085605,4.566755453441129,4.610555743607189,4.633915524834149,4.517615050893924
5.612416488505088,6.224761216775178,5.44680527063228,4.6657693774777504,4.455822720688668,5.1765414098096585,5.654167370645848,5.1680149441325804,5.403766512766324,2.3953675877739222,4.86507487508554,5.0636876976195495,4.951618447254042,5.015621090432786,5.197810951185031,4.934028742024257
5.43559989180976,5.48876059244735,5.759655046467317,4.626537091920573,4.390091021690862,5.200856968585933,5.2718255494792725,6.56173403515995,5.133421583890114,1.6092825282061352,5.021122644638546,4.5602406924897,5.119308478239525,5.192051745171041,5.510282889453834,5.121944699838632
5.818761702183019,5.717411366845769,5.665834383925547,4.611953990043239,4.3495935159084755,5.110431133195432,5.02517762729303,5.826452302569216,5.207112451203894,2.198442163500003,4.94389181969244,5.200907179546788,5.0508125989090695,5.12115647728304,5.4009069784100445,5.028630715919438
5.520455438569206,5.336496976835249,5.428894742617804,4.576073370215558,4.314547106678058,4.886936800579137,4.594302561919427,5.339710744469745,5.107093256323904,2.374128976884249,4.767009588325733,5.02133860396077,4.861615912662824,4.9168033496721115,5.1587317940415005,4.815108136452514
5.56068838717906,5.158720172354177,4.581868490612333,4.745738997490381,4.400893019559582,4.737133381226492,4.788201981382131,3.8832366231029805,5.1607037626626315,1.9450402921908694,4.448139299645257,6.456932636118215,4.474321229723679,4.530112758040092,4.4706201171594175,4.429854927559729
4.08745808339158,4.4362347897600145,4.42024674725728,4.321519144399566,4.078384132790519,4.505261102257438,4.192506633765733,4.099162444537846,4.334729179363843,2.3355210732965315,4.101642290588019,4.593846962500849,4.07795585668838,4.126842668395986,4.246559503717302,4.011882147953086
3.501781094060104,3.32802328374029,4.0163371539939625,4.19060553227072,3.8853776647070117,4.231057989004003,3.599238377499613,3.481198360370413,4.131068980448972,2.998609340595637,3.7947770761867607,2.256879727367859,3.7316941644773243,3.7770166131765897,3.8957868661325037,3.6420621670764803
2.9784489830651837,3.070070971121741,3.873566786521859,4.157783261297174,3.8756549919471337,4.189098982802045,3.5128068999444078,2.209977213913609,2.8957556724756794,3.016456025681835,3.7524667146600983,3.0344437987659765,3.68175727970362,3.723596956543983,3.7993055433521734,3.5917590742000325
2.9829150183426028,3.1030547141005376,3.9635296033487957,4.048411229732585,3.780650942480068,4.110541453673534,3.3424694896255005,4.128501169762365,3.964738428499111,2.6152073732718772,3.9145724493138347,3.388201591283729,3.847420907584943,3.905529034067471,3.9181507457278326,3.788692002892379
2.569935900343982,2.731620853966547,3.7274773625916846,3.8959866607016105,3.6407814373692533,3.9006168047473535,3.1843722714684395,4.109689209673146,3.9032133412502317,2.768952082464704,3.6757272029472245,2.204200079066209,3.604289575963965,3.6467107184956604,3.690078787775282,3.500580781270187
2.482962699386058,2.631230303786962,3.6572721788488898,3.479425936034426,3.3537751330328422,3.633035704322955,2.6843975574365677,4.083400826087417,3.712476459429538,2.7157764795383788,3.6045600714660906,3.0688095860819207,3.489991394149088,3.557288476758321,3.62216297393032,3.416012008303445
2.3465600899416272,2.387138603805642,3.131970691612711,3.2385269701593384,3.224670051353554,3.3027256869068986,2.7352302099815238,4.093013921998092,3.6672459296122475,2.7553811562862407,3.2283875637835258,3.7096391491299947,3.0800127585112396,3.1382655644167863,3.177526766919521,2.962552282019435
2.5873784577427887,2.7762086478264805,2.7424699758513533,3.2514201084537966,3.2188451800178126,3.192374727372415,3.029090703369105,4.094236603946154,3.5274269674970458,2.554697646538351,2.9950630869365966,4.303697812030987,2.834223876632229,2.869511969096577,2.8780019245467794,2.6816411250159815
2.479032584828935,2.312990867907179,2.2620071981676313,3.06302086646373,3.075435123909879,2.939469630447553,3.074551515902647,4.073691040305522,3.3385635953818844,2.723763123780243,2.670252363107627,4.169553225593368,2.4900553283596656,2.5229664698864473,2.4992073481259527,2.290241701321166
2.1163920900612356,2.0719532936030336,2.391660396099409,2.8353337622152863,3.0009540905531127,2.8452202974152914,2.9561459980086116,4.1581435948629055,4.212913837046531,2.5587081366918785,2.7457238175316947,3.4451056131578968,2.560444848927311,2.6015948863484186,2.5940137075579908,2.3833766078505434
1.5485211261041034,1.8701360692749462,2.5372984874333913,2.8058137339036677,2.965946578512927,2.8265710955008823,2.7565915653688626,4.180444926568665,4.144405641790161,2.4220079410096407,2.880747091948563,3.0954476998818543,2.705699004764102,2.7605469295804066,2.7284575457187987,2.5482632429051244
