"REAL","ARM","OLS","MAG","MAG2","DFM","RWM"
2.9619131975199053,3.6831201700573524,3.069031285860628,3.59061419469905,3.7242446564364764,3.363200440023765,3.471604676946751
3.073716193538134,3.7708549677892726,3.2896318130555464,3.692304020567178,3.8170105640323073,3.48374083446131,3.5768645005263875
3.5207668857600627,3.6756070785300285,3.8707938786937963,3.6226047723042964,3.728074131432804,3.450586098301713,3.4636268506979713
2.8522252274403748,3.694094635143319,3.819782190529731,3.638727332560822,3.755029121226398,3.5241151764510255,3.486932500553065
2.069013886940674,3.713895748444434,2.412683845394315,3.6557395407498094,3.769659035895936,3.6073493630965867,3.5124458825318166
1.3164344233596914,3.6467501551614294,3.641535469087992,3.586774993243552,3.689896354923338,3.606639277647553,3.4338284011899254
1.0997451384282098,3.765343924019959,5.04116445032957,3.7462741853489856,3.83684362990642,3.790766071606569,3.5773333602026023
1.1517249778179917,3.8085398107092554,6.101353992952092,3.8412255964902235,3.916153149745634,3.9263666562129607,3.630444302833184
0.256285931980349,3.779258856683747,6.920689176133011,3.803025443969003,3.870308524132301,3.9430387980448884,3.596291325487322
0.48831168831169336,3.3672087370257224,4.8575902498330965,3.3387527036680167,3.411606618499277,3.415621614071479,3.105624732918492
1.57925792232132,2.8228097094502327,4.949341489464498,2.717195428643871,2.7983448701230085,2.7284617530288506,2.458774281302622
2.3652173913043306,2.4998342811306196,4.854732738213491,2.3512742389791086,2.4312526083602313,2.246333963992701,2.078794200804386
2.368014444193678,2.4259618326005405,4.579538892856577,2.277606939138461,2.345431421597073,2.1476614059951498,1.9965467649822497
1.9062445943608175,2.4841483797451076,3.9320144944208475,2.326899053959302,2.4083402238366336,2.1919842531452125,2.071268316761054
2.7878662100930374,2.2748402107933714,3.0844474488123157,2.111553132534905,2.1755747959938985,1.932727490318239,1.829902368354449
3.271665716605332,2.0778622523274928,4.102695671355213,1.91901289826742,1.9548071318061455,1.7251859630454187,1.604655605594807
3.168207724228189,2.2050850739054573,4.694911408106924,2.0683038008872665,2.1083420189913253,1.8272151407789883,1.760549151556758
3.5372980405637744,2.218405350918471,4.029807693607811,2.084652255212485,2.1286895461972883,1.7629590665349546,1.777878798844536
3.6820342123775607,2.126875049590679,4.34460532688762,1.9818303385149758,2.0256469453647057,1.6521526305068586,1.6709201937944793
4.163739483559237,1.9494989158624656,3.7571087358206836,1.7633670870775404,1.8077046627308708,1.5014586558617256,1.4645446645933191
3.701303131609457,1.9439648890953174,4.822227933014801,1.7996723536135584,1.8113843908796448,1.6194396781774643,1.4569648910355653
3.77307182433122,2.25577606923959,6.370598931344053,2.181160170343067,2.173120404417739,2.0983486421848747,1.8222878165339051
3.912063325253845,2.6848210249570026,6.950525629507458,2.669302789026282,2.6487980817137404,2.653898759428919,2.3289003862992494
3.847388066003443,3.1849464889479417,6.480587534183837,3.2202930588093657,3.2138083413898153,3.2495343679857394,2.920255383443493
3.7367747152773134,3.255106119471998,6.283211808711333,3.2740015684441968,3.2753264106803104,3.3285387433518876,3.00107559405829
3.3570565328320257,3.2724475620232285,6.7771638841243425,3.304335001371858,3.302090800830727,3.3666362585117904,3.017344505465406
3.6574950178353216,3.460797069818955,5.497596852043129,3.477937490148957,3.4935292107265097,3.6847022208513835,3.239706390196755
3.152732368052291,3.7031306152093224,4.239383817266665,3.7334193616450393,3.7661236533236626,3.9980335095654795,3.528443066755092
3.165367159315702,3.7226472372981054,3.8865040767975882,3.7376900105279374,3.7766886809638107,3.9769575465787095,3.5510767410193322
3.4897593955060646,3.85417970450656,3.6842580690208018,3.882842123715418,3.920483298618726,4.134679541868655,3.709051538794186
3.688084015546167,3.8702718663018296,2.9276876892486707,3.8885162287776156,3.926286393534069,4.168950660234243,3.7286366338400203
4.176571579503419,3.9133797191944932,3.1641390724913636,3.941300806379341,3.988953874930863,4.151791380667626,3.7811393978845413
4.397664665734746,3.8456703997186525,3.166906280293613,3.8589641659316536,3.9130662683645125,3.9610555041106057,3.700251874451642
4.703332074294275,3.660171919911208,2.1207216117096497,3.658283787830913,3.7160377728348126,3.7120151415151867,3.478482678837909
4.998117932016433,3.722407223473429,2.7405051666518885,3.704587813603162,3.7695352097990766,3.7740193537307865,3.554338939314921
4.657904594387707,3.8315173490057592,3.1993228110152776,3.802486199455522,3.8644328186469163,3.8772592637999366,3.686143288588498
4.530691783046459,3.86820080275546,2.7989256450299935,3.853846506019892,3.917842537508274,3.9169411429573633,3.7307680536420595
4.281948868873409,3.914845157378465,2.425817145132466,3.8897945349387464,3.960724957242641,3.9192895141728146,3.786933935225551
4.312703163721787,4.138019789775697,3.181583789307893,4.115150196303697,4.197412305055828,4.066897658591596,4.054933580802503
4.367428800641804,4.055859164073149,2.535332025864418,4.031952489887215,4.114829503849197,3.954050658083555,3.95586570316979
4.11623822449303,4.189780529114687,3.773784106623482,4.192217267017769,4.267675494289183,4.0715183400960795,4.116298306082922
4.806544540115532,4.186617828135457,5.8441754255830665,4.180121080543902,4.247343043362602,4.040702490827903,4.112298743362391
5.081381500595494,4.219106368227861,5.938669480271017,4.194139213463861,4.278688652133951,4.0481253330308204,4.1512960862182755
4.901448587033963,4.322247499294363,5.882992662222884,4.2922337392923176,4.381206915071016,4.152932428426837,4.275507503109452
4.341388110015432,4.42963109482028,5.024884117486213,4.3849250691371795,4.489224274408832,4.284894458386295,4.404845631551529
3.699400182143675,4.583541069390346,5.531955305810336,4.545168002126624,4.6468210053001116,4.451737163893013,4.59014428744114
3.4011796179539644,4.6014897019765915,4.4216897778415,4.601689020739635,4.703795392701631,4.475873481261216,4.611997327381791
2.859762826191714,4.752489959999446,3.8262550507892787,4.791154329438732,4.906920548409025,4.684081921268251,4.793571702967596
2.5582655826557943,4.817575490305582,4.360965234472797,4.861385135059297,4.980013643964448,4.741780716454013,4.871633401656535
2.7073385563951557,4.636913143816024,3.61491296552291,4.672721826391955,4.78113048235871,4.555046692321364,4.6539894272911
3.752698119025588,4.412068509622461,2.902623099111504,4.447940999066267,4.535543617353242,4.385255017863453,4.383471222048889
4.628145041933873,4.160259258969338,4.038926783599585,4.152898603278867,4.246140299525877,4.126025768395248,4.08086172904679
4.928775805310304,3.9241553327200047,2.995338660608276,3.874600796047904,3.965227739080067,3.8949603823722962,3.7973040781810465
4.56934463155636,3.9802137358477645,2.651708109379745,3.9508665566498995,4.041091645139649,4.00736407980261,3.865623904389582
4.571795538294543,3.9614013356429343,2.8369737681374283,3.9529034220432466,4.028500502490977,4.007536596631637,3.8439033225805765
4.884965466770375,3.94379963434515,2.6892423122768907,3.9534815277891915,4.023553477156073,4.006932274271228,3.823701758653297
3.8470269534028656,4.149720371734253,3.276021798405383,4.190951888840575,4.251560928715576,4.498515652784688,4.072195724418735
4.3155277631281574,4.2497653752905515,5.547678041270016,4.277766752257109,4.33984218469764,4.339551407369994,4.192599712413789
4.825246216670687,4.252978174719035,6.845817472721099,4.261398526066713,4.328577160652682,4.284787987588159,4.1961291479085565
5.54290508149573,3.8732768895313052,7.3823733957643665,3.8493065065331398,3.8990806562002893,3.8532604028901103,3.7384546004684127
5.348600813202609,3.748207006761809,6.093524424747734,3.69873570787138,3.749574746491889,3.7517794176871218,3.5875315200680546
4.61371314610588,3.9458876666465565,6.659586430487879,3.921782490361679,3.9793245292823336,3.9283309984373935,3.825404596903452
4.893983488745013,3.9505738025513377,6.659694681969388,3.9359555659238827,3.9814679906283614,3.9071951262374545,3.8314874794142226
3.6107792380193793,4.519575126666062,5.712312086085605,4.566755453441129,4.610555743607189,4.633915524834149,4.517615050893924
2.3953675877739222,4.86507487508554,5.0636876976195495,4.951618447254042,5.015621090432786,5.197810951185031,4.934028742024257
1.6092825282061352,5.021122644638546,4.5602406924897,5.119308478239525,5.192051745171041,5.510282889453834,5.121944699838632
2.198442163500003,4.94389181969244,5.200907179546788,5.0508125989090695,5.12115647728304,5.4009069784100445,5.028630715919438
2.374128976884249,4.767009588325733,5.02133860396077,4.861615912662824,4.9168033496721115,5.1587317940415005,4.815108136452514
1.9450402921908694,4.448139299645257,6.456932636118215,4.474321229723679,4.530112758040092,4.4706201171594175,4.429854927559729
2.3355210732965315,4.101642290588019,4.593846962500849,4.07795585668838,4.126842668395986,4.246559503717302,4.011882147953086
2.998609340595637,3.7947770761867607,2.256879727367859,3.7316941644773243,3.7770166131765897,3.8957868661325037,3.6420621670764803
3.016456025681835,3.7524667146600983,3.0344437987659765,3.68175727970362,3.723596956543983,3.7993055433521734,3.5917590742000325
2.6152073732718772,3.9145724493138347,3.388201591283729,3.847420907584943,3.905529034067471,3.9181507457278326,3.788692002892379
2.768952082464704,3.6757272029472245,2.204200079066209,3.604289575963965,3.6467107184956604,3.690078787775282,3.500580781270187
2.7157764795383788,3.6045600714660906,3.0688095860819207,3.489991394149088,3.557288476758321,3.62216297393032,3.416012008303445
2.7553811562862407,3.2283875637835258,3.7096391491299947,3.0800127585112396,3.1382655644167863,3.177526766919521,2.962552282019435
2.554697646538351,2.9950630869365966,4.303697812030987,2.834223876632229,2.869511969096577,2.8780019245467794,2.6816411250159815
2.723763123780243,2.670252363107627,4.169553225593368,2.4900553283596656,2.5229664698864473,2.4992073481259527,2.290241701321166
2.5587081366918785,2.7457238175316947,3.4451056131578968,2.560444848927311,2.6015948863484186,2.5940137075579908,2.3833766078505434
2.4220079410096407,2.880747091948563,3.0954476998818543,2.705699004764102,2.7605469295804066,2.7284575457187987,2.5482632429051244
2.821010295554638,2.675453864434995,2.0354435863990723,2.5121435163069417,2.5689052196302145,2.5446949598040356,2.302087381248018
2.585147409908295,2.8542050454762746,2.9734008436855506,2.7236560887562455,2.791473342023588,2.749194458940099,2.519493224355614
2.4266508835714795,3.0466517659925945,3.4622143588318246,2.9302426663150034,3.004658890803018,2.9694938609567223,2.7534485860462783
2.600030919286578,3.1254969789244833,1.956931851700881,2.9994084880901077,3.0882564295527017,3.0791798044355487,2.8494483452892005
2.736918931057719,2.887031340937171,2.950796921030782,2.7834309234131736,2.842400797168566,2.8834383846682305,2.5629517367405374
2.7348894555440317,2.8923669913633776,4.98125332903172,2.7962941960428407,2.854862206736237,2.9177234591768118,2.571185046548203
2.555544694102707,3.0382718042293133,3.507802184314623,2.955405838008204,3.020449407430006,3.099472126130242,2.7478320881232805
2.591208300792136,2.954808639843489,3.567846532822017,2.9140081686504473,2.9557110966533195,3.000301012703563,2.64852161435979
2.6676691310583145,2.801685812994273,3.6681141187845716,2.7766982985342437,2.8046328907324742,2.838171599486843,2.4657706394665495
2.494519825744357,2.9436566352120486,2.908992907223133,2.9121602210684263,2.9535327187242375,2.959658392584794,2.6385547795931816
2.713816928125379,2.931266543227121,2.73897504846301,2.879295640685019,2.930208626415689,2.9145453946934357,2.624722081463166
2.4298548721493063,2.872345026315805,3.4945864612934727,2.8049380918085207,2.8615623285347995,2.8548703283625336,2.554828183911265
2.264078098284683,2.962988172563094,4.230785135034956,2.9174996968580627,2.9732897324935843,2.9500468635940487,2.6656296232968524
2.3074910853193575,2.8775064916282673,2.6965203930940573,2.8457759086955505,2.8852855049622312,2.8696148269332484,2.564110228848069
2.11318888171359,2.842487141210129,2.864677209748115,2.814587211201432,2.852945085472767,2.852271126687616,2.5230442819590277
2.2006933691436803,2.8409572207531326,3.8919409646789282,2.838715658723718,2.8606087345061404,2.8509683204951983,2.522822996726296
1.9507397237818136,2.9901012528213573,3.68753287595253,2.9852431013430936,3.024948587596365,2.9601655924104224,2.703495453288592
1.9254666866951542,2.8680401888947977,2.9438469203774438,2.8401867869264956,2.8850058659215763,2.841165009572075,2.5582294760524253
1.6715522530506455,2.720234300881669,3.2440092930477133,2.7035796423312974,2.732132563443406,2.646338205928761,2.3825088790497975
1.785738590736452,2.7513910883047994,3.243806252146973,2.6980494187706974,2.750498283458878,2.668068317134191,2.421887892211436
2.1291638341264463,2.698902717865737,2.458492704609049,2.6476283543962666,2.700966344945282,2.6222224217445067,2.3610905347222686
1.7348875033884603,2.660526971365854,2.1611564107276697,2.61069520122704,2.6563979340341097,2.6121074073159276,2.317100674806173
1.6532056225225578,2.6435409145455173,1.510850318806777,2.6123645019505974,2.6441372402356986,2.5929828694613763,2.2994153486917597
2.093759298834108,2.509771959108299,1.1428924991265124,2.4778190473400543,2.4965333696120715,2.459771382393314,2.1416986885057385
2.6663782146624015,2.3285818309329653,0.8829556789623272,2.298550353482866,2.302570708437252,2.2913525003815733,1.927868343350662
2.6549030717552657,2.3912040897761866,1.7890533725782092,2.36018580000025,2.374230900809078,2.394404691770067,2.0059508290026575
2.319292911627402,2.4520496198514006,1.9750657434515735,2.4327329130248794,2.4422425512767387,2.4488503709350935,2.080905165896416
2.424079548508473,2.318639986990626,1.6574188781785228,2.2981388281876636,2.2994095431691526,2.308648295779509,1.9243997510473214
2.52522541863458,2.1745333517148575,2.463315996640163,2.138312821054136,2.131749347519511,2.1816628109280876,1.7555285954803852
2.1711195588156595,2.348346935693611,2.364540691432642,2.3167315738567473,2.3192839055859187,2.3406316413180517,1.9650844254327644
1.9294406490179217,2.4841919328738955,2.002706524995724,2.4528037228552373,2.4649619621804106,2.5109399446050245,2.127318842655409
1.8213044693852876,2.5289135897918227,1.96070319974519,2.5249141009486684,2.5268049003651445,2.597100076840836,2.180971628649976
1.9575769665536313,2.5320825396254882,2.061315177728264,2.5159044482261814,2.525816916204427,2.590374226652363,2.1859513949541904
2.1401449775630077,2.4098655498392123,1.8889369194710492,2.3870774906656855,2.3982454719232247,2.440776634359834,2.040582125301585
2.043223045223863,2.4194817525408743,2.815585306048165,2.4052820535559496,2.4100126596864886,2.460161910384311,2.0520884937675348
2.092188720719257,2.4556613656808794,3.198661026112379,2.461812128632018,2.458878531340625,2.5161938311895327,2.096720770618111
1.9480090396077454,2.5931922829804535,3.246375570985279,2.5982468027587284,2.601623245002476,2.6570556088894817,2.263197251892238
2.0397123820832253,2.539719757813049,3.0688080027727933,2.5519573569055227,2.5455642093047923,2.564527941639402,2.201745206024367
1.8174395174566538,2.453351618108556,2.9231978303149524,2.4742913176964745,2.455789472822421,2.4938912410505916,2.1007855162997915
1.8127364438839777,2.574084872051338,2.395062385266977,2.5997125434989856,2.5857187326010296,2.6320337837979593,2.2463192536744483
1.5188877229801,2.574358133447434,1.437597376952334,2.601249657604866,2.5906108567879227,2.6698482745641305,2.2483422180500843
1.7271881429451685,2.443715572893822,1.6623940617080677,2.477988796542493,2.455357257731985,2.559920472538767,2.094222360495374
1.9344536935239187,2.2777052633170003,1.8499712900349856,2.3116095290070255,2.2741403890856913,2.360460677353649,1.8985877230748882
1.8153797931250715,2.2687424564966294,2.112561107673854,2.269599172678226,2.2517067715151087,2.329482841110516,1.8898808387550368
2.2735281450255496,2.2297265903211323,1.7240785969219339,2.2397485552076124,2.2068594263641006,2.2922391451846758,1.845820070649417
2.3510114816839955,2.30216202969109,2.4992609530054333,2.3154981797572423,2.286552342574495,2.359371777362133,1.9345385832697126
2.6946458558429587,2.132077742752971,2.481728703616512,2.1238290801074164,2.097835074777749,2.1773085958404095,1.7355032972280169
2.3022554827980546,2.238513273108095,3.0725245426084813,2.223878841115279,2.2090720967804396,2.299272687685982,1.8645608222912426
2.2736994931490617,2.2640193408891522,3.0465904096466656,2.2697029558368267,2.2425666898806242,2.383822512364593,1.8965854151872306
2.1588599976702483,2.2505243731429267,2.285188799278387,2.2271736645005022,2.2110177306569394,2.3603020622781434,1.882572067357685
2.1111856707789034,2.3510105685645133,2.3309221397478175,2.3369556946481715,2.320610908056179,2.4789713164102873,2.002588172390743
2.1178317314496375,2.3821703902828597,1.996322479176315,2.3658006456372065,2.358601595206502,2.553043080800198,2.0402750347544107
2.1450407172399544,2.4051049087759573,2.345377678631795,2.3934323303109677,2.385435456740739,2.535255988182197,2.066968547771924
2.3788116217535293,2.327633628560463,1.6322280820917752,2.3228698986899556,2.300959361352558,2.3999962285397647,1.9756360999768847
2.2071263778518535,2.403771111414609,1.5298721827040513,2.410432861115923,2.386102760909632,2.488963832592896,2.0669050189490408
2.4277501056378714,2.3039304317212856,1.3957071259816782,2.3131572680063712,2.28118050939453,2.386074696540634,1.9493729186579587
2.0840250287319506,2.477647123762101,1.8788812126462473,2.485984069332825,2.470681868245013,2.5699679647507074,2.1570482443275307
1.6704013037278642,2.512460266518459,1.8468834692416574,2.5442911901454015,2.514385295597919,2.671902208946952,2.1997275000968086
1.2199926292112195,2.669396545171155,1.7867755859658432,2.727004312142696,2.692240309623356,2.8514514601934575,2.3873239205766024
1.2388931200812525,2.602146285836448,1.0900703957500335,2.649009573041196,2.6140183943716733,2.781843085147154,2.3081712493311732
1.0927853348714933,2.516140283623,0.9412076436495458,2.5452271385065464,2.5177688041929343,2.632369691602371,2.207219503871066
0.8400278322474364,2.5616366455538166,1.6736839149779539,2.608160791791568,2.5790298732882877,2.6591490249650405,2.261751813495102
1.0894017137224044,2.39357973302858,1.956185344074086,2.4213092088659813,2.3918846679666097,2.4344284779946355,2.0637769902318754
1.1616161616161413,2.2171529292095027,1.4952002841587355,2.230878754665701,2.194400050932043,2.19584358901158,1.856930015062158
1.2656469072490406,2.0314299063515513,1.4646186674296233,2.047853524181995,1.9946716699320297,2.011877668973261,1.6403912539248773
0.9814805470050647,2.133763362196322,2.4565319778522996,2.1395663415554274,2.101657821039501,2.134744897510978,1.7651499533575405
0.9481541254791281,1.9929534153991546,1.9547899029702498,1.9912248976573013,1.949844301808083,1.9806484572344114,1.6024231267886988
0.6601408468448255,1.9720902865958096,1.5007570778039105,1.9925330193955864,1.9329501561943567,1.978219313687836,1.5822571426308092
0.22122503362367318,1.9275210313437148,1.325462881418933,1.942016843185683,1.884244130165443,1.9224684432346384,1.533505768921618
0.2159176500125426,1.7777213231336406,1.336152669852174,1.7840344983045608,1.7205360999832406,1.743886192747428,1.3604528417589155
0.4719467804694233,1.6265476880479124,1.7263799395590287,1.6270266555671005,1.5575189836145362,1.5773759748563716,1.1854646891364748
0.34397479192036506,1.5081032357141306,1.9403702636616316,1.527280443195044,1.432872575750697,1.4562243834649142,1.0502924856063678
0.7479168758156796,1.4266041711636808,1.4968512849403213,1.4242939932433007,1.3394903343669808,1.3431101673433292,0.9586959033153557
1.1451675686535712,1.189126358042679,-3.2198901051464013,1.1694793434961055,1.0765274840280883,1.1115601898543266,0.6850833409005146
1.0019461359783932,1.0991571230450796,-7.785775589332426,1.0778630059916048,0.9799229880585627,1.0260364910550592,0.5866482385494667
1.1762345446793887,1.1196804494307107,-6.024321880792121,1.094995721304665,1.0020966128842113,1.0571972618296472,0.6176248115842673
0.8990958952139749,1.268375569189132,-8.372556217238321,1.2518621648614714,1.165990927463306,1.2243327852537913,0.7969760350519219
1.2732786926335393,1.085236978865716,-9.7162914144531,1.0715065846351224,0.967889648967015,1.0614973559472933,0.5887313977036005
1.155202160378055,1.2412711653650885,-8.94895865518566,1.2226341799718246,1.1372164251574564,1.2178743700196928,0.7745297691011389
0.8315125788126654,1.2881292077043207,1.666968092101278,1.27022026648807,1.1900889196838327,1.2380171449879258,0.8302895186545541
1.099395332567088,1.03701138006356,3.0270145613879893,1.0154413820148733,0.914016403325964,0.990388087478249,0.538800758223899
1.598204824534033,1.1099479866402189,2.700048055129384,1.0946109709409988,0.997625464530422,1.0487973604118432,0.6245898380222488
1.6754553274243467,1.0992393639534428,1.2424679222471542,1.08808245133946,0.9845799848493392,1.040139552971841,0.6146798980098457
1.5043211875171103,1.20595416114666,2.1119623029399954,1.1664091117246225,1.0931593815068845,1.1115064606794214,0.7392947730754524
1.6706443914081603,1.3289738725329894,2.2824460437658463,1.311779337019254,1.232667117113743,1.2484555659233443,0.8841043052512918
2.0763913065101836,1.3583361690863207,1.9024936333465503,1.3551584543034216,1.2695134605756666,1.283637323909295,0.9210980631660162
2.6415188111923005,1.4124905940668988,1.7756926581352128,1.4174162172201934,1.3314546859905618,1.3707080413662525,0.9849995953413991
2.0307707529435337,1.7053140294530866,1.6781439667694644,1.7377085817715785,1.6567782767833021,1.714307132202729,1.3255757384922893
2.1263707055347414,1.6216981943682771,1.8720047640645976,1.6381678441999008,1.5643287091545741,1.6302258550161635,1.2269575582558385
2.5832447531703107,1.710970226933846,2.2731076427623425,1.7120183623162422,1.660012137189555,1.7144248341517436,1.331125568469461
2.628205128205119,1.7332141494273055,2.2235242464341063,1.753168768619378,1.6882434790752805,1.777571413285673,1.356946991716619
2.909073009856833,1.7711107822192083,2.0512538636723177,1.7919674983766236,1.7320247091706689,1.874380050444581,1.3999064938733858
3.065716703250887,2.1349175323107366,1.7775311094327786,2.166175447883441,2.1312646315872112,2.2827577070490386,1.8228511034046788
2.553962559839329,2.0890290954521418,1.7446832313962641,2.119828548167148,2.079706328571321,2.264279864070574,1.769205346266803
2.532141065945792,2.165422730845613,1.6686724176089487,2.199870466285415,2.16784963090321,2.368176160102936,1.8583021150876884
2.696733413869268,2.2912328263585615,0.7614526829718403,2.3456245462643026,2.3145601794544506,2.595200724035374,2.0045990557184736
2.6038498041028646,2.385549008270906,1.655490572623299,2.43855689699907,2.414124898985092,2.7706407178060526,2.1141540368503895
1.9358360118867157,2.6853413984494883,2.324810348892683,2.756099413775477,2.743168365264303,3.392335291050759,2.464730447706763
1.9493459907967914,2.999611611554359,1.727462902537031,3.073673700974426,3.077022134093459,3.5865277945689504,2.833341409648876
2.4129593810445105,2.5172392376177113,2.7271757198081596,2.5647505638094454,2.550048043798568,2.959702470827498,2.2664260361302375
2.527058368766877,2.550133186828922,2.5167620572913956,2.607691553303862,2.5881555936196228,2.953216836790492,2.3051900957398694
2.12386823348103,2.8188805908162418,2.664473243392993,2.895967101926892,2.8858110942970874,3.263100295031636,2.6212966769861787
2.5343518785433172,2.7988293951550345,2.766768067799388,2.851332981458379,2.853993829308465,3.2006120417472963,2.5980248805108865
2.837475823793012,2.6296145731598903,2.7492268732106337,2.6607360755509397,2.6616707073902006,2.9118211800095017,2.400308146349177
1.9688053203195999,2.700023348285836,3.3847946249917213,2.7450883180307306,2.7425263177164285,3.004593021974497,2.4844075041986646
2.0688501875343324,2.6796549136447814,3.3775092735628296,2.708717672439611,2.7159934441069185,2.9620626634405864,2.4611043047243863
2.347608254801381,2.7193603198362015,3.914027778849311,2.7425273911330046,2.7492668018780186,2.9885846487373278,2.5082916509610507
2.46848864638185,2.6145920172286865,5.553319768206859,2.629150093323185,2.6360445149969207,2.836517981547465,2.386293300377971
1.513444271803177,2.7509366247610996,5.109094114002565,2.7614074230925802,2.785566029172636,2.9124992966434977,2.5471480874656223
1.2366151805173864,2.5938676863578327,3.9437496642116807,2.604539019156494,2.6160525362026306,2.587110520794883,2.3628381001259475
0.5756452319755301,2.2243117187566392,4.891992431484304,2.2417441033174152,2.223056874694608,2.2274679408588907,1.930064872382766
0.9316182729594225,2.4650470387279775,3.872025744155121,2.475716481488377,2.481097737276196,2.4824041233232843,2.2139806232717767
0.2523168344849225,2.633374806713593,3.4857458137651123,2.6610303116002827,2.6684749716395957,2.6783913653338463,2.412437397443973
-0.3318662179019549,2.5112698788371692,4.029230255629254,2.5354285828460434,2.5332951349184953,2.5350749511017465,2.269727940663158
-0.1318438121696408,2.272862222298426,4.133926857710206,2.3059459009871466,2.280249407330686,2.264239369217295,1.991835198172522
0.20954488734017396,2.2794768898874636,4.01501126859047,2.3227532740898194,2.2906439495923894,2.2712611690352595,2.0018942883560094
1.421991260186628,1.6161398862273242,2.0312251508846,1.6377501922083741,1.5622170191526725,1.6089914170751562,1.2284097735557646
1.5580503189061012,1.8076554366502064,2.507398061236251,1.8242310550174718,1.7731884758554075,1.7395972410814091,1.4558330387395164
1.855842488901427,1.6261466946308085,2.2943129291401263,1.620448386786748,1.572288526765164,1.5236230468888734,1.2478965395355186
2.3222095175226443,1.415363084794641,1.9409054511840358,1.4047716831845185,1.3452281145570726,1.290132979603146,1.007520343149826
2.5985652527298786,1.0840629310058438,1.5786358531387554,1.0791940292516486,0.9869818294503873,0.961848493813422,0.6273369137356739
2.648321279473187,1.1050819135094372,1.6621248853097612,1.097706028036884,1.0084807965706628,0.9875135970019037,0.6572167628579766
2.4298714701191493,1.3426381733582313,1.3815347772199384,1.3390160473091648,1.2684627407286246,1.25106843748619,0.9347796006650432
1.9360112097150495,1.5546582566005622,1.595946851026462,1.5550788643120717,1.4999445281836317,1.4854067759503506,1.1826152311841327
1.9741217375071507,1.3895846786985162,2.0235259661309155,1.3748516764293992,1.3193625834596883,1.318733117541985,0.9906355726132418
1.8807243235684723,1.3403367446811627,1.9618249779691521,1.3304921608277602,1.2697995790467174,1.2738356515062577,0.9312504135902486
1.993115958881786,1.552621491184987,1.430167716861035,1.5534658140464157,1.5021806163156601,1.5181338283470873,1.1744111312880554
2.432655145599538,1.728736760210611,2.1423122563048684,1.7407382197688825,1.696639616087739,1.7028769810352236,1.3761457145277256
2.5791351902488824,2.164255750083024,2.9161426583970274,2.177159953003118,2.17180629613294,2.1091320795670456,1.8833201881792592
1.8550000578242187,2.0116099741689486,2.9716943020545847,2.035327298859712,2.006197824027679,2.016088114497182,1.704776780268402
1.4210617526428049,2.1585627000020997,2.526878133691359,2.214955584167383,2.172737460208954,2.200743353622609,1.8762493468909054
