"REAL","DFM","ARM","OLS","MAG","MAG2","RWM"
3.6295610583969795,5.01695466499833,4.897186541362479,3.458414357699945,4.567768788647474,4.8208635861806926,4.876923365707609
4.143002907032711,4.894943945755083,4.791118794505881,2.2839456798179665,4.453466396388708,4.730949924542934,4.741654065293621
4.343061483446764,4.766961146267685,4.6929985205426945,1.503685337352794,4.368876994343938,4.648094009147472,4.616578959868424
4.264033224244512,5.078056200640073,5.022333770427917,0.7433713087345888,4.781904876490241,5.081299803089386,5.0378823377558
4.099236641221382,4.796580985220715,4.77052108674823,0.3703807084049169,4.5533866920002675,4.832962075948441,4.716141382588082
3.8995360863944173,4.482672147408155,4.482651555951744,0.20804780150278393,4.23499096783554,4.512131591524937,4.348193762945902
3.6847976102697855,4.42664993673623,4.4550018449717275,0.07606598206503204,4.185879857676034,4.485867706144895,4.313160677236561
3.5617469879518193,4.497395060328268,4.548223803894673,0.5989763105283543,4.331700949290633,4.606419798956598,4.433104720278381
3.342963268675203,4.533455857276495,4.6032790524913345,1.1820049231057546,4.417481188869961,4.692670325153973,4.504221424423243
3.4083673545825643,4.196233019430917,4.283488051305647,1.4763897564493476,4.129479943245843,4.3653011908179336,4.0951394995652555
3.4091334106294724,4.05023461359418,4.146909826492731,2.1038830378153035,3.9654061461826275,4.176612569649185,3.9211331078226013
3.646524493953618,3.958703275121379,4.057577109932772,2.540131493827233,3.908375487838797,4.091024555393865,3.8078886300980064
3.718316149923684,3.914701296457852,4.004400601539608,2.363398996225105,3.917115747874375,4.054045958124294,3.741130120998436
3.517885201959503,4.341923526402668,4.402674638850749,2.4685889264862504,4.400420937184395,4.55375087210062,4.252597221057953
3.5947893059163682,4.487508852986005,4.5576087736115545,3.2731453537242046,4.60984537652167,4.766992404917203,4.4518421804068184
3.360928064024682,4.419903455934639,4.493413471102658,3.8732504927210654,4.513164406635834,4.66546747132154,4.370212048273115
3.486837280926891,4.262758658645774,4.3625736239331925,3.747324786156435,4.357934220314329,4.512164413223798,4.203377334103977
3.5903160283272673,4.104790995308581,4.204727690381002,3.6397355794347535,4.197563022303564,4.337740660239662,4.002227313622208
3.4772619525181403,3.9299491191382625,4.034369415437271,4.277351320170766,4.045009806520949,4.1511850524793825,3.7853922254927532
3.501054315422092,3.812599493792071,3.9347416794431838,4.6502311264358545,3.894059679572208,4.007834532092733,3.659387845209773
3.528899215800174,3.6323504962327027,3.7593418631826223,5.59108851781006,3.698625449565019,3.7995401435410923,3.4366430930189016
3.451772972581413,3.6840135057821652,3.8070909339552172,5.283400244444102,3.7679639533726497,3.876381774855696,3.4997555518444403
