BMA,BMA2,DFM2,LAS,LAS2,RDF,RDF2,RDG,RDG2,REAL,DFM,ARM,OLS,MAG,MAG2,RWM,ESMB
1.228130568925872,4.970303165660133,2.2842632637463267,3.825279536903985,4.080924964295171,4.4690102890889,6.080298295463399,4.219071440614286,2.63977268620598,3.629561058396979,5.01695466499833,4.897186541362479,3.458414357699945,4.567768788647474,4.8208635861806926,4.876923365707609,4.095677701033372
0.7524621803269955,4.968837416723592,1.5244583460273495,3.5525989571030996,3.9503994590717024,4.5474806170845365,3.92598674523793,4.052404048960382,2.4246051630553547,4.143002907032711,4.894943945755083,4.791118794505881,2.2839456798179665,4.453466396388708,4.730949924542934,4.741654065293621,3.7063541159930087
0.9600700750246998,4.966933405165179,1.297985855184034,3.496465854247914,4.038257386783088,4.671961683922365,3.8622169536921223,3.973019686690897,2.3160240496161233,4.343061483446764,4.766961146267685,4.6929985205426945,1.503685337352794,4.368876994343938,4.648094009147472,4.616578959868424,3.6120086611899618
1.4846084994805002,4.9666231198777115,2.2495692244634933,3.620631587226782,4.296579119255744,4.8842342990598215,4.640666991166207,4.065787178882384,2.4223716324517603,4.264033224244512,5.078056200640073,5.022333770427917,0.7433713087345888,4.781904876490241,5.081299803089386,5.0378823377558,3.891727996600161
1.4815010628658998,4.965132969503598,2.724725841319025,3.5050450714842745,4.267044977996296,4.959194287361071,4.722366923366695,3.8947595631192455,2.308999987623514,4.099236641221382,4.796580985220715,4.77052108674823,0.3703807084049169,4.5533866920002675,4.832962075948441,4.716141382588082,3.791249574370018
0.720939709142063,4.9623144944616415,1.9571422331470023,3.0478069113719157,4.012191321223191,5.095242554441024,4.949430368888639,3.674680280298213,2.120105441252435,3.8995360863944177,4.482672147408155,4.482651555951744,0.20804780150278393,4.23499096783554,4.512131591524937,4.348193762945902,3.5205694094263467
0.6817966518138843,4.959410926512799,1.6702888460312817,2.8748722363397112,3.9652979484709983,4.9813941839070015,5.138595872130601,3.4664073500946166,1.5913364740982183,3.6847976102697855,4.42664993673623,4.4550018449717275,0.07606598206503204,4.185879857676034,4.485867706144895,4.313160677236561,3.418135099615306
1.6955506948841954,4.9569866938228975,1.8429192295141523,2.9636409352390065,4.043768549647327,5.182518255295544,5.276873127162987,3.5347759666273726,1.8164288791813683,3.5617469879518193,4.497395060328268,4.548223803894673,0.5989763105283543,4.331700949290633,4.606419798956598,4.433104720278381,3.6219521983101175
1.8633849642735645,4.9548520055377505,1.9852649421591204,2.9398974131599163,4.103852856638176,5.30213483432105,6.129181964256954,3.5724579819109312,2.066274716516928,3.342963268675203,4.533455857276495,4.6032790524913345,1.1820049231057546,4.417481188869961,4.692670325153973,4.504221424423243,3.790027630006343
2.233920062845696,4.9512579941147115,1.633427119788044,3.3112108952304204,4.127824454103589,4.832948451793904,4.913889987947716,3.5581331139460937,2.637212111848204,3.4083673545825643,4.196233019430917,4.283488051305647,1.4763897564493476,4.129479943245843,4.3653011908179336,4.0951394995652555,3.649723710162221
2.3958880023833107,4.947074368422062,1.7394156588865668,3.454488870480443,4.14480089674449,4.659068605367884,4.868250591908075,3.638260477193993,2.8701406611994305,3.4091334106294724,4.05023461359418,4.146909826492731,2.1038830378153035,3.965406146182627,4.176612569649185,3.9211331078226017,3.672104495609526
3.07526435186392,4.942527010442216,2.0312424716430018,3.670601268624832,4.181243175974347,4.64266793652275,4.676543520802256,3.7448854953621233,3.2063887911131803,3.646524493953618,3.958703275121379,4.057577109932772,2.540131493827233,3.908375487838797,4.091024555393865,3.8078886300980064,3.769004304970712
3.0617937681998213,4.937787061157,2.4913224836608165,4.0602553628718425,4.397652832009608,4.5851141869962415,4.815730495849949,3.885633492571023,3.438180085162989,3.718316149923684,3.914701296457852,4.004400601539608,2.363398996225105,3.917115747874375,4.054045958124294,3.741130120998436,3.844550832646597
3.842081884687376,4.934928125350789,3.945345966211235,4.282095279138301,4.605530136709614,4.263688166635348,4.122293280896002,4.012140606686652,3.649295808064752,3.517885201959503,4.341923526402668,4.402674638850749,2.4685889264862504,4.400420937184395,4.55375087210062,4.252597221057953,4.138490358430848
3.9090894969212626,4.932806739537535,4.084229801466148,4.37886531258087,4.605112287027833,4.311720553074306,4.793174554444389,4.1225426819671585,3.968219400303091,3.594789305916368,4.487508852986005,4.5576087736115545,3.273145353724205,4.60984537652167,4.766992404917203,4.4518421804068184,4.350180251299337
4.700347704186571,4.930418262697162,4.002060684082769,4.302099939824909,4.501721397570401,4.404806595830669,4.671076027980536,4.129149398750438,4.201435612813574,3.360928064024682,4.419903455934639,4.493413471102658,3.873250492721066,4.513164406635834,4.66546747132154,4.370212048273115,4.411901797981725
4.380864048902428,4.92746032098387,3.4367255949643205,4.137272321019528,4.369197649859626,4.29306757750704,3.9963640363117,4.024626630739031,4.028238918477277,3.486837280926891,4.262758658645774,4.3625736239331925,3.747324786156435,4.357934220314329,4.512164413223798,4.203377334103977,4.202663342342822
4.166338061105977,4.923815199584502,3.231909839389945,4.182127360345545,4.372178279841543,4.3548068617342555,4.214596266730038,3.940500771641939,3.888953746359317,3.5903160283272673,4.104790995308581,4.204727690381002,3.6397355794347535,4.197563022303564,4.337740660239662,4.002227313622208,4.117467443201522
5.0429992951455755,4.919437045558834,2.9542687362585784,4.338136640419543,4.357745707854444,4.179213026988416,4.499628403974994,4.021995924661964,4.324289471408378,3.4772619525181403,3.9299491191382625,4.034369415437271,4.277351320170766,4.045009806520949,4.1511850524793825,3.7853922254927537,4.190731412767341
4.633228272827417,4.914656446764484,2.6132724863508567,4.304146617416354,4.358399877656166,3.942649470336111,4.529908882755432,3.965702394314363,4.184777888027434,3.501054315422092,3.812599493792071,3.934741679443184,4.6502311264358545,3.894059679572208,4.007834532092733,3.659387845209773,4.093706446199629
