1,2.3225199399203356,-19.669834694048653,-2.040963351851703,-17.844661866867057
1,1.7808663546761294,-13.024906431401405,-3.6981560682665338,-16.13002850609989
1,1.7594551535228642,-7.064657171991752,-3.705315828893195,-14.15612932915962
1,1.5074057604255997,-8.984311259883004,-3.3827307094282766,-11.301648880462793
1,0.690247372286128,-11.874491019584122,-1.3065844493996899,-8.861279952248381
1,0.25119223019511194,-9.60172265398337,-1.6626213341911251,-6.6805398988210305
1,-0.2501409956566625,-6.18702712652474,-4.031594342142414,-7.71859786228996
1,-1.3951680610060202,0.12508889324401173,-4.212502817746554,-7.632953562853488
1,-1.6794117754688043,-1.4519147046677319,-4.474798621605055,-8.203689281135077
1,-1.9010714599326861,-2.144747219368737,-4.742016281630596,-7.5936055710054
1,-2.533164140804829,-2.084733403206383,-5.0078822202655395,-7.210911516754295
1,-2.384330302190214,-2.6139902704462434,-4.480100528049766,-8.210144980998635
1,-2.606388147174694,-2.5805246627045317,-4.733031095503506,-8.066293176340759
1,-1.6939030999164673,-5.048527614041427,-4.702944549025529,-9.174921762791573
1,-2.321717046127143,-7.013126312119189,-4.941760311206826,-9.772706084796564
1,-2.6699740657067994,-5.248585215915687,-5.431133272734591,-11.83970003680324
1,-2.3311201053142727,-7.0242637344186765,-6.186806892469977,-11.886574919565582
1,-2.751557169701331,-4.763155742642599,-6.304901316076485,-12.119550759066101
1,-2.1963772119512126,-3.4685696870272134,-6.5527433889188025,-11.460314917152413
1,-2.1393517455621303,-3.2029366633473253,-6.8503801026448485,-11.265251304965599
1,-2.2060241966734906,-3.2213525376835053,-6.746698713477379,-11.121340212950951
1,-2.4130910315693765,-3.8976714009805598,-6.9525525570951086,-12.375401551716635
1,-1.7844569515769249,-3.8414940388647434,-6.974985942044016,-12.732433734606097
1,-2.005472128388648,-2.1126895969366,-7.297729425165433,-12.838374650261636
1,-1.655416498315161,-1.402031315258348,-6.828955024284708,-12.439753860013676
1,-2.282541331598227,-0.24078900323964092,-7.510435153367768,-12.0030127049016
1,-1.9395847028932667,0.0711523215392671,-7.456701808265128,-10.89781907298558
1,-1.73743177420272,-1.5400852983326083,-7.422283551453942,-9.545309362095711
1,-1.942052096283271,-1.3234434934697157,-7.659926699288882,-8.922255662377925
1,-1.937026821883021,-0.43611246904169776,-7.413812505517086,-9.510131550232952
1,-1.7321676932047736,-1.1735551063798433,-7.278300645576089,-10.800533854085382
1,-2.0768281334499217,-1.4525908391416906,-6.732103226706534,-11.088928458395284
1,-1.8179834009121554,-2.326242939160966,-6.79798921760452,-10.496171727696007
1,-1.805416797916266,-2.2709550188379355,-7.266287916144055,-10.281064945017391
1,-2.1518248700540155,-3.657033025878207,-7.199856870626411,-10.251127643142926
1,-2.4867820323069068,-2.5034314204391626,-7.121104412065687,-10.290568693371561
1,-2.295218345418155,-2.0610956295789955,-7.418013120261475,-10.243700925199128
1,-2.0902439672154283,-1.8403100279710798,-6.757600685467063,-10.33149618040334
1,-2.228963708479965,-1.3548005282001543,-6.9345440358909185,-11.063645952578376
1,-2.4301369532116213,-0.16463229909296362,-7.060026061402841,-11.689255296702614
1,-2.220858962280332,-0.05350215695510818,-7.295799535801701,-12.225967775838793
1,-1.82455010820038,-1.088527212490248,-7.2920749749751295,-11.314842311359918
1,-2.3680920944773987,0.6612361091187124,-7.661392246695543,-9.869330389871854
1,-2.2277283978131623,0.039458713217570995,-7.962097801803079,-9.311629123301122
1,-2.4830969884056375,-0.7261598255163654,-7.911815672659393,-11.129545588710611
1,-2.289767231528679,-1.0336906189977815,-7.336311946954948,-10.416478821931559
1,-2.0253715731980937,-1.2589667839879293,-6.9887949749521585,-9.587288814976834
1,-1.897101853546419,-1.9235330036650287,-7.42755191407197,-8.659917864764626
1,-2.025119834238771,-1.584811973038379,-8.323269889264042,-9.22725451841941
1,-2.4453917387536284,-1.1985649228559025,-8.372168216055147,-10.068084568330164
1,-2.4329898185823384,-1.5295597783840935,-8.213092390130816,-9.855992985645937
1,-2.423096664644848,-1.587475021070152,-7.556209322459586,-9.76510718882384
1,-2.6368916866996783,-1.6858497251087297,-7.16559900539631,-9.450658986445134
1,-2.8177313679903127,-1.7936465986279058,-6.743529811484639,-10.084443271577213
1,-2.6256112023854983,-1.9071006785068068,-6.347475104371338,-10.983774286941046
1,-2.6305246892996803,-2.1132499609913395,-6.4420498546239795,-11.052931124603719
1,-2.9409186634964235,-2.2335641455390407,-7.011101024524355,-10.782635413214216
1,-2.94137098341803,-1.6900162497033604,-6.742905679917667,-10.809661832444235
1,-2.9539236628474863,-1.4355673889554106,-7.225422615206982,-10.737086221189244
1,-2.7624135060525146,-1.3412934917090569,-6.777438060007141,-11.141160931115529
1,-2.5573809390889335,-0.6822754714880994,-6.798456914881455,-10.817854258106381
1,-2.3375436215005885,-1.4917499275835326,-6.843420711674031,-10.169696649569818
1,-2.3376043968805615,-2.4640256066615347,-6.694055536363172,-10.035527865918569
1,-2.254210913344641,-1.0458641018639816,-7.594855789316868,-8.73055904352557
1,-2.2590768123842264,-1.8496115789423764,-7.7665556489942285,-7.741508512194416
1,-1.9523187642069462,-3.7975164789246305,-8.5147744764342,-6.861126314503642
1,-2.0624972150468612,-3.345696611026174,-8.270646461631582,-7.395909966419541
1,-1.5478491951963558,-6.844201508409072,-7.569189126913603,-8.642515100375302
1,-0.8621208217587006,-6.495057199746206,-7.697020050348334,-7.280420613204104
1,-0.5626589771493395,-5.708439837418172,-7.084055067683158,-7.367666001458933
1,-0.19563618568124275,-7.689546898358391,-7.0103511078652705,-6.845813723611026
1,0.2071599657956269,-5.217525655137897,-6.498077307817396,-6.143391540122325
1,0.1741332223741554,-3.901655839705618,-6.66955000860563,-6.1029050135767795
1,0.6561918320602866,-4.427797373818068,-5.848906923033096,-4.381259171647985
1,0.8507354259218824,-3.3234223616014287,-5.397727533230611,-2.8680391915746295
1,1.5501707894604633,-2.8425819184922267,-4.819648686360765,-2.5200875091379213
1,2.2514105666423467,-2.617881328561269,-4.254390698806609,-2.185572327288927
1,2.6709457580592777,-3.083108847015797,-3.9667170510979597,-2.2652822722387747
1,3.056036323348692,-4.031005719212789,-4.2031439637487615,-0.38763403407186203
1,2.6391745010029433,-3.3342321133503825,-5.309195283849769,4.953962104435142
1,3.009458406136216,-3.660612495734002,-5.643900949091248,4.518560508167926
1,3.086493592753119,-1.6307961911254445,-6.315752666330141,6.321145199386368
1,2.98105962429706,-0.010593294049564106,-6.842351652396909,4.5289187538325315
1,2.661714083165616,-0.7977355047796977,-6.912637534639294,3.1953137307317405
1,2.7603654721368653,-0.3586272973347453,-6.455991214520614,2.578287769313029
1,2.4698382346703673,0.42807953744566385,-6.094184910978701,0.6728545124706482
1,2.7281442168070646,-0.006960202632630086,-6.801708003667019,-1.5014025860819356
1,2.3046515683750424,-0.5355757733219999,-6.895235270585967,-1.9665716933640365
1,1.9133330174513508,-0.7740683180050644,-7.261164824015619,-3.429221370646202
1,1.347841123633391,0.6132584886308945,-6.337490493119208,-1.4998222566385557
1,1.3435389753779936,2.4417345236675754,-6.116736814914928,-2.331344091246619
1,1.5939768229905327,4.547070533136955,-5.027421745141435,-4.504169579660703
1,1.071188051012577,6.09657885285766,-3.541752361335237,-4.658924385209975
1,0.732179026418327,6.5147425400515395,-4.730309501553048,-5.432098426384817
1,0.8186494656480403,8.990186403134965,-3.482633836099027,-2.5661741323473883
1,0.7919650008457446,13.089369363263595,-3.302751454419816,-1.0030006373980846
1,1.0340034160157763,13.467809871215357,-2.417848226765888,0.673341192885303
