"REAL","DFM","ARM","OLS","MAG","MAG2","RWM"
2.492745815835562,2.255609744008147,2.0355116400150517,2.257142513758245,2.074411208623139,2.035322087033516,1.7487679639708475
3.4055462452140084,2.36936730331025,2.1137298526180097,2.9428744192183065,2.1581963055426643,2.1242256151987466,1.8381030434213677
4.12929677490208,2.619244389527584,2.2380601246848553,2.3084237148622297,2.296004943524641,2.2644044159809917,1.9821497729414426
2.598982795123206,2.8154477198998524,2.332326696575125,3.035823936420401,2.3880251615916253,2.3628314859702693,2.0906047174438798
1.6447328522045446,3.538265472794776,2.6376111621772735,4.386727780462074,2.715133451327483,2.696749077656735,2.441304376823314
1.2512530647245335,3.733063131826178,2.959986913337768,2.539212978540685,3.040113464545776,3.0370390406839247,2.811797594125228
2.5918762088974923,3.0405058717191613,2.468618544298457,4.4592751973595925,2.5236415592183365,2.505324294743225,2.2443082488964423
2.2178198685735673,2.9509148612749305,2.498186754787342,2.830459634527829,2.552772865372733,2.5353873311875192,2.2800278163689596
2.63918320169525,3.1957694627606994,2.766415185683132,2.0296133861882657,2.8298659277887896,2.8245820252356553,2.591486493030507
2.219659844335542,3.1318175696335313,2.7457427506055128,2.646658623608474,2.7883335144638757,2.79378893192974,2.567945924666694
2.8206575928306776,2.8757174463721706,2.5746279001249897,3.507487049268975,2.6024264884061457,2.6042640475446204,2.371219955363872
1.5980096646093678,3.0102204543140467,2.6487663720137964,4.143496102326592,2.6929760685827615,2.689288530464652,2.457255323464948
2.833321388470811,2.9586119940274647,2.6269300172232337,4.150061336983796,2.6561873771625724,2.6614977723191733,2.4329359975958944
2.8343075271383356,2.990786741233655,2.66810143385209,3.738629326891234,2.6909787839792134,2.6964647906246846,2.4805876409974705
2.330291405561269,2.8266506163415603,2.560419824772768,4.995686817542205,2.575821216119245,2.5816965938860887,2.3578527705456587
1.2952046589412625,2.8995536326652154,2.7005607281784427,4.198013124206883,2.7123337159547356,2.7333335556710825,2.519650519010777
1.8478157869799006,2.529564977088694,2.540424149693294,2.5198740852565904,2.5483718799622648,2.560548304305426,2.3351624551512256
2.591587999099776,2.167099272806702,2.1654541324758094,3.7045448446577156,2.18141944420154,2.1662592545061803,1.9033855286313073
1.7260947696963846,2.4291896032225213,2.408522923815144,2.5821034116754493,2.418479457822829,2.4233443749315153,2.1856150709682245
0.6225387318131936,2.6389738085135974,2.5791360857860917,2.2114022202692496,2.605174447696106,2.6106730426576465,2.383413445913863
-1.4310259608821596,2.4888118708036435,2.456402796846523,3.1792573135892184,2.4799297966067746,2.4772661006574057,2.241931388724641
0.1365525197471129,2.2023904588296523,2.215069119210812,3.7125068481739936,2.24614371049748,2.2236371129845742,1.965205872460503
-0.11772184682028453,2.208217097809394,2.220228990358639,3.579848577207465,2.256573069669808,2.2307028219112146,1.9739925096168953
0.7700484232904259,1.5273815808461455,1.5377951807353611,2.2980848233667097,1.5539735732639106,1.49188101184689,1.195867014939358
-0.4001035562145372,1.6332892371588112,1.731156259443489,1.6997910573585349,1.7362421417440475,1.6993983220904187,1.422218310681084
0.5369696541491109,1.3916925425059499,1.5456265794835786,1.9653241510773825,1.5310855485655719,1.4972538259078625,1.2144476208951671
2.0699491942994364,1.1444384839140929,1.337095864774179,2.2444578247197997,1.3194744520573958,1.2760510863558643,0.9784330577062194
3.5197248300802286,0.8068241158623808,0.9995292908413168,2.2463008649285268,0.9869144575040291,0.9155886602299836,0.5988510760978437
3.1704592226730277,0.8371766021145242,1.0243803576472863,2.2512492025099515,1.010914614841696,0.9410236162031431,0.6309395230795835
2.5612158739093616,1.1311518165537857,1.2704413043428657,1.4257169667071354,1.2627988142908024,1.207395449174243,0.9102518697815934
1.66277440448388,1.4043410155668976,1.4984248049655893,1.5033328424780215,1.4992922193631468,1.454706047654666,1.1636325337366757
2.1094634169107174,1.2499881317513464,1.3394965578138875,2.0610421583356637,1.3299211179394395,1.2846685113506882,0.975422866653582
2.28390314386262,1.2057742582948352,1.2910501495448923,2.09905743862286,1.2874958910862886,1.2367752062477504,0.9166526131962441
2.200102330340936,1.4521561993776626,1.4998141416371336,1.3432594305913843,1.5035326604571666,1.4609240904102645,1.156878174918419
1.8291338308515925,1.6365399305668593,1.6749188744734396,1.9304227847638016,1.6872469730824557,1.650427044891413,1.356914128635337
1.469156972702379,2.031609574698468,2.116788727013862,1.8731776816609151,2.125418606306965,2.1248549867058872,1.86383783110493
1.7763591576171578,1.9707222896142282,1.9629195753532542,2.754578887741582,1.98634392327307,1.9614716742089777,1.6858720540325571
3.0223557275720125,2.1785639441479923,2.110587557189898,1.673321356760224,2.162111914313089,2.1256937161394123,1.8563546547582745
3.6756132756132764,2.3961277398955274,2.2720701669441357,0.5877782402478778,2.325518837744921,2.298417504027098,2.043823805140872
1.925091821813929,2.6504148276020034,2.442062217400232,0.038127005733725405,2.5005046427112565,2.4827971331541323,2.2404027817218575
-0.17888062011950367,2.989268296673122,2.6596602467437314,0.39855163883696293,2.731336642805474,2.7208556522978324,2.490473658219777
-0.713787305109781,2.990981013172293,2.631676939531994,1.3711417923752616,2.6832985608927054,2.685594669961701,2.457207714475026
1.0587709548417479,2.2966546373710566,2.0963372236058806,2.0530759640892904,2.1412805914152933,2.1112425183522796,1.8409004778225213
2.7899506711024813,2.0170232867203026,1.9152825480055413,2.7183207582145337,1.9519519803875267,1.9134966387733816,1.6358636172976961
3.48822551996788,1.9457630176695335,1.8901311660661833,2.247093400616208,1.9272699306780579,1.8865842762274876,1.6112862704938076
2.2673767456744542,1.989382237592523,1.943635203492665,2.5225542296274086,1.9773706029660982,1.9435245090106863,1.674921613162016
1.4172116019959269,2.1118029829003695,2.055569348562706,1.7178115604394368,2.0980042134964543,2.065389452050161,1.8026262239410027
1.1814691113989362,2.222598973743325,2.159396515762914,1.3477111412441207,2.214244153143249,2.1804909998929634,1.9200467844713252
2.7636991749812267,2.0093052761531696,1.9672814186267664,1.3239707931926097,2.031514300270493,1.976276297632417,1.6988867328360862
3.2966658720157582,2.014349415656183,1.9688220746429954,1.2026240275572375,2.0323432318167916,1.9796786363607959,1.7021619572513516
3.0944883673515555,2.13714231496698,2.092150956167926,1.355296389815227,2.1510501746122306,2.110342770347737,1.84593122258114
2.3339277249847967,2.2208387320881258,2.182212870621668,2.2193447881863144,2.2208210230188046,2.199747528250244,1.9488522038055665
2.7517874232956707,2.0385863069475185,2.0326005340083437,2.741633138610159,2.062193306041997,2.038176564786028,1.7750768513727249
3.353977228023286,1.9629912438882091,1.9740825982242751,3.9799379206798524,2.0275852471730107,1.9817733562019506,1.7066205061696063
3.1910954523523216,2.2962567838146315,2.279347383055125,3.7386695160071164,2.340264026144612,2.3093407818915255,2.058722017797222
2.1559725359515447,2.739890937075281,2.6853804449238687,2.7806407536513045,2.762923511573844,2.749445816997821,2.5264800825291536
1.6407512679038838,2.9461248064992747,2.879072721116869,2.4358365883680233,2.9520780135401394,2.953542102114959,2.749071542650931
2.653783645390373,2.823260113788666,2.7578250671400544,2.3854512503493677,2.8288998733324022,2.822271411661395,2.60873247859069
3.6748676424789295,2.6097437203902647,2.5500446671793005,2.60060244283172,2.609997711201767,2.5967624664468674,2.36952174912717
3.152648113406542,2.5311230338197417,2.4694883965112613,3.3124728689755543,2.522078160960073,2.508089089608816,2.277677038189016
1.8754837996239893,2.937840907416933,2.839155875607693,3.2276614195886713,2.8903565048645428,2.8995005967859204,2.7046560439863563
1.7016774307315963,3.168364742211176,3.04863406553805,2.7055856992120577,3.0910400427502798,3.1148036335457645,2.9460409783291164
2.638969964644833,3.0166301675699203,2.9089775167081413,2.6671527994935973,2.9470625601379643,2.9662242698364527,2.7846554097048104
3.5265370814713926,2.7024632974124074,2.6448873126927706,3.562270965692412,2.68837664044553,2.687542422423361,2.480546059553026
2.7129060579455633,2.7519847432818856,2.6924644101029305,3.857901240780115,2.7364133674035815,2.737228815402063,2.5364453561954194
1.7507002801120386,2.870173234068911,2.8029154765295043,3.9693475718621642,2.847985966070887,2.853729931341376,2.664320900784837
2.2955648900769177,2.9890263081956827,2.9067206668824777,3.58823327010123,2.9496833454496203,2.9642414873562304,2.783856046849125
3.597200723800409,2.7438728460082418,2.6853476630860107,4.1554577178606324,2.698734072378744,2.713989159220133,2.5285389127585876
7.259891929579876,2.4951153189287756,2.448880612903388,5.073957954597164,2.458009230411302,2.4617489323652726,2.256583308697116
6.13141536759203,2.7593612591252468,2.70533291325329,5.0297335813782755,2.7177032673331185,2.7353250601424346,2.5531758332861925
3.534889750764325,3.0695772375383377,3.0022553517299557,4.814824922471112,3.0220981862271254,3.0522964973924878,2.8955634921556235
-0.2482398510560646,3.840586383280767,3.698484005691229,3.74316429673729,3.723879548832443,3.7893271669189805,3.6982513122409038
0.927409876701546,3.624593767686585,3.4908910303417615,4.436958513120096,3.500282953200093,3.5604537126360327,3.4570665692066824
2.0175410415395056,3.058136914769377,2.9899288993973774,5.545187762008991,2.9796993362238156,3.022767230228738,2.8766844796683664
2.5995717344753366,2.9804110940106496,2.9430658403034045,6.1119062040083225,2.938666318819289,2.9766489028420025,2.8235299992696783
2.5029047766253143,3.3006582621235645,3.269173591530536,4.486709326225863,3.2650287656438075,3.322024663040766,3.2022472458030853
3.2263563909133097,3.0676147795277733,3.0458875428447074,4.059869359543924,3.036689994198106,3.083151979563973,2.944281143057875
3.5103768868275154,2.9425064398907965,2.926949968236332,3.1529159689699404,2.9074544814777816,2.9527833155451293,2.8069432163015935
3.2585436132121615,3.0548075249935565,3.0390076709871696,3.1967637722454643,3.0253677940847603,3.0701822029434553,2.937125837873637
3.6275618598653914,3.179428279115605,3.1575346276850476,2.8062167291498863,3.1616348328616617,3.2025332555544277,3.074458086296128
1.6871941960520331,3.3381986649315047,3.3160730368169733,2.130367409209892,3.322873616820709,3.3704874579755675,3.257997708245315
-0.7901898767430193,3.2728519780516407,3.2538327798656557,2.5755357280355815,3.259208395456685,3.3038341301686764,3.1860163846522616
-1.9399373605538894,3.1834121247330565,3.1666828132745217,3.6613818072352293,3.1700532313261327,3.20993598246179,3.0850495238419833
0.6762432795698992,2.091520227614414,2.0935142083818947,4.867737920469984,2.089753075224747,2.0781263231405678,1.843087832636599
2.990134661346122,1.7242106721597072,1.7237009813015078,5.629204979727574,1.7300619374015418,1.6908736948746723,1.417594885136869
4.214559386973171,1.9360799238165078,1.9360690026528917,4.820171743361011,1.9510747866929885,1.9188822665768985,1.6668846379393862
3.970941264034078,2.271274547932029,2.274797539857754,4.258778288952009,2.2913801531900377,2.2791501207470812,2.060625385305014
3.5030149755980844,2.1657092887660494,2.164246188789275,3.879477228737268,2.187299065699003,2.164727766236113,1.931507539398599
3.303994583615477,2.423358346575136,2.422780553790922,3.631086701915383,2.458280013340186,2.4422073172379384,2.228171343845399
2.7278389038820627,2.5861449789752617,2.5887995973336495,3.3363245772936443,2.62605941801227,2.62060061149808,2.419238075177543
2.54436582510591,2.3956680724614725,2.3967276840796083,3.768406977144528,2.436492405989538,2.4175563213754137,2.195619834672319
