"RDG2"
1.884876137890945
1.9633362997798747
1.9581764430620137
2.018007041492601
2.5687714480863137
2.888921051691532
2.747550990946416
2.553375015901516
2.4751157719679724
2.4710049145523407
2.31921329725752
2.4591745194272723
2.370157486876888
2.5147839792969933
2.5849968528394105
2.6933737185862423
2.448771858462365
2.3477988383554687
2.167115541555094
2.2078322957371324
2.3647031954505704
2.305822676047905
2.2365409084242014
1.7257845061605819
1.5841690013351233
1.440186317691348
1.3350125642158643
1.1787567082633124
1.1480428439384016
1.1912971949057678
1.346389097240632
1.4551113101254853
1.456292324727926
1.3950755128771533
1.5206775922766202
1.620259850902022
1.5616501739338309
1.5331503458077218
1.620280726713226
1.7525483502438453
1.8649380318406712
1.9596601336091937
1.6842275336478765
1.5543962494345007
1.4723395122688772
1.5412687312756643
1.5190921897818943
1.751039979689525
1.823892551543559
1.8533864644455242
1.9073451587969172
1.8476464387729463
1.9161110579197325
2.1940816931964
2.3681770743471175
2.4511889125554323
2.515572404746091
2.3723576180942807
2.2459954108891944
2.2697645811642477
2.3375320678880844
2.4534082706882887
2.3592929533734157
2.4990191212977
2.5172284750933396
2.529585896815102
2.5231909180102945
2.2877203876043173
2.175914920201201
2.279204637599008
2.3439607425676248
2.592824843651567
2.6793764308170305
2.4224849673076
2.46739430031192
2.424990090720163
2.283013510547572
2.1244001582384695
2.0690999495069313
2.2306767530202385
2.2752578260433065
2.2757072392485385
2.515575584550108
2.301646040921747
2.16616894914416
2.10307352576579
2.1485604664124027
2.183310109333745
2.393812655364837
2.5124578282225163
2.5741774866242206
2.504089913962586
2.488387611378505
2.5596223577392614
2.4333076073733793
2.5013258053140226
2.6972235286666266
2.893608772177045
2.7289780195750732
2.7163435670635727
2.516317850476668
2.502776074238204
2.6154994443051285
3.043827105201923
3.5370015712537906
3.8320320445113287
3.5987624806579945
3.303335047088384
2.4766677371769426
1.9080374809130047
1.5185162518375486
1.1752852374901983
0.9726534887949171
1.1983187279765388
1.531593097290024
1.7690290925313523
2.1664127587410045
2.5079026801050346
2.471856797616991
2.3250282112348484
2.1778580327927304
1.9775176085668904
2.032307552910532
1.9419030109486233
2.021096591938584
2.0919489610628608
1.9136164829588918
1.8692180958232234
1.7087704040584921
1.7736954279280732
1.7235446209157592
1.6968155780631746
1.6068394341064345
1.5367318041120164
1.6020998661527042
1.7734796828105475
1.8797219555005076
1.9518080517862115
2.1367740349427264
2.3358547281512636
2.5844850449507297
2.667381005698502
2.6321418171645306
2.4468331844757816
2.305482122233891
2.283403304521733
2.126447089077972
2.00140342540307
1.9120096974169725
1.9648942310244903
1.975585499519334
1.9578434527868345
1.8810530271835944
1.7336613256839912
1.7388439624824137
1.7996969055340875
1.9743991926756628
1.972123677470881
1.9689717489487601
1.9922896215995742
1.9531787948511026
1.8286912115608314
1.7914036772846325
1.7240887943635335
1.6933157274143256
1.720579859141615
1.6991330401457074
1.6916985485677782
1.6302158993190157
1.6414484654334742
1.6690501032392138
1.697766511028264
1.7739864165172372
1.842448872396227
1.933432023519263
2.0183212279225047
1.9121625781990352
1.9849610363297432
1.9756624640645166
1.9460133459689435
1.9659592265729215
1.7905684646497726
1.6595331962706361
1.5100845661037818
1.4260235091336264
1.4414920719490292
1.5202465083669123
1.5670264700245276
1.6080689024793549
1.6270252052862735
1.5837035797566332
1.6676966712161003
1.6341872966933346
1.563071181361427
1.5433944009288554
1.4416706164803053
1.3344380495501065
1.3160221417892073
1.3302808033051428
1.3715814756146003
1.4364238275969436
1.4132409805908157
1.4296291935071141
1.3796167874934928
1.438315332273405
1.3721681686397276
1.5219475202039645
1.597852579385664
1.59728894712938
1.6698320373698297
1.668994873144142
1.5768722509768407
1.5161803265968294
1.4837599752019044
1.5113015997574195
1.6123457077488073
