"LAS2"
4.199483111969935
4.1024154788459715
4.042845922771271
4.1163113276401955
4.159614181530819
4.134938474876546
4.257507583896005
4.2573924168198785
4.27653695372246
4.112424983100137
4.07620389562442
4.1287586874688245
4.119796265146219
4.264583688661148
4.275400765989014
4.25621489200962
4.206709618651254
4.168234984290234
4.1054261745618295
3.9603414296774395
3.753375607737773
3.810208856385209
3.7623474138965145
3.676102830099306
3.564693094916034
3.4871046579174974
3.470999881017844
3.356719759896611
3.3010455099468192
3.2729610657329373
3.068367718007387
2.982785736065927
2.9491903856443606
2.8615156073335672
2.775344912907337
2.7354199642055517
2.6497763259168092
2.682667459871849
2.677121849162303
2.6564059303308207
2.670291363667216
2.645242557375029
2.704890693139977
2.7085534736478736
2.713876995569176
2.7462034679477205
2.8378342659383113
2.8337312559713372
2.850950120435937
2.80066304270181
2.7370595522058263
2.7960980701583757
2.8056623960092018
2.8178300487834433
2.7999986909063996
2.7222037838756536
2.721718847508775
2.7097006137759134
2.650665826388787
2.6673110120157797
2.6579800296350427
2.6874871258397834
2.7294769831387518
2.714757238089183
2.7764734835041844
2.790099391431157
2.7776435171991496
2.8752165075264724
2.9301739613531854
2.973742962935091
2.9817517704433323
2.9667416898638237
3.0091182992576706
3.0071457549458698
3.019435460157502
3.0647800913287413
2.983341286061946
2.957923727146244
2.9901753178906056
2.968058224016959
2.9608801578099158
2.9558760990827717
2.9902064477307198
3.0203101045578507
3.060558958348811
3.103820996602994
3.0856145772316608
3.175752460344911
3.268210710138231
3.2896440846176045
3.2807857318856324
3.2807370447846758
3.2521382021423295
3.1700282023394326
3.071297922227757
3.0697233604866474
3.0492939139721202
3.015175435251643
3.0302110434753837
2.9215495165942715
2.899743474514577
2.9162752406332864
2.9151901855125955
2.8865027707198965
2.8505628919037855
2.847956635304318
2.923452864671512
2.8316027128093992
2.8281869506762125
2.8168500369355245
2.823130796549879
2.821707752241458
2.7764023712212347
2.7732402176149065
2.8127627234678036
2.7763601248959926
2.787651536831329
2.8501939335637823
2.8144825874349833
2.8011104889353056
2.8123831690462224
2.845455081203962
