BMA,BMA2,DFM2,LAS,LAS2,RDF,RDF2,RDG,RDG2,REAL,DFM,ARM,OLS,MAG,MAG2,RWM,ESMB
4.571940755359693,3.872944721199689,4.468850624365757,4.274755808661887,4.199483111969935,4.288260056015534,4.1343021014437795,4.328692687126596,4.345640108830562,3.752698119025588,4.385255017863437,4.412068509622461,2.902623096931142,4.447940999066267,4.535543617353242,4.383471222048889,4.236784829190591
4.266958744217658,4.303578074382989,4.184569390604873,4.051591118973413,4.1024154788459715,4.1532137761906105,3.977214375806221,4.102927080543707,4.243261392519323,4.628145041933873,4.126025768395248,4.160259258969338,4.038926783922126,4.152898603278867,4.246140299525877,4.08086172904679,4.1460561250148675
3.250283411098993,4.490171320530927,3.936644912980465,3.7460075031737174,4.042845922771271,4.06376627539232,3.9901455886615,3.712843484985782,3.503663586318256,4.928775805310304,3.8949603823723136,3.9241553327200047,2.9953386632396564,3.874600796047904,3.965227739080067,3.7973040781810465,3.812530599836948
3.0238728516127154,3.0054476455349985,4.0997186298737445,3.931185280161984,4.1163113276401955,3.865566196247944,3.98815230623163,3.743981586373835,3.478068272355876,4.56934463155636,4.00736407980261,3.980213735847765,2.651708116319619,3.950866556649899,4.041091645139649,3.865623904389582,3.7166114756121367
3.6152496926658135,3.398485838401175,4.109000487920479,4.1564101482940305,4.159614181530819,3.644784271600807,3.8475073125478976,3.871436866705857,3.68883344592069,4.571795538294543,4.007536596631646,3.9614013356429343,2.8369737668347668,3.952903422043246,4.028500502490977,3.843903322580577,3.808169412787448
3.523624767365284,2.5969249769428706,4.115677018833081,4.096176266647829,4.134938474876546,3.501119985036518,3.656981400639402,3.895758618671021,3.702074409686746,4.884965466770375,4.006932274271238,3.94379963434515,2.6892423085581747,3.953481527789191,4.023553477156073,3.823701758653297,3.710932459964828
3.924744665049003,1.7518603710900873,4.731496076049469,4.155267863821028,4.257507583896005,3.7620853997381105,3.685279404092019,4.140706989822963,3.6037528843751367,3.8470269534028656,4.498515652784678,4.149720371734253,3.2760218044463887,4.190951888840575,4.251560928715576,4.072195724418735,3.896777840591602
4.481222101418033,3.9514092525531206,4.487294849898661,4.4603309294364255,4.2573924168198785,4.070264236328052,4.180634664154225,4.322337988388515,4.371799618043036,4.3155277631281574,4.339551407369982,4.2497653752905515,5.5476780388427445,4.277766752257109,4.33984218469764,4.192599712413789,4.368659301860784
5.285279041680008,4.299915905321365,4.396403861653815,4.311877125497233,4.27653695372246,4.145532978332362,4.168959944257909,4.327570296216303,4.5244006954625435,4.825246216670687,4.284787987588118,4.252978174719035,6.845817463994815,4.261398526066713,4.328577160652682,4.1961291479085565,4.5270776842049285
5.147007836346432,4.41178377804416,3.896713222495363,4.271126421159676,4.112424983100137,3.9890086822105464,4.104304574693909,4.200791078874757,4.579053245321136,5.54290508149573,3.8532604028901143,3.8732768895313057,7.382373394742235,3.84930650653314,3.8990806562002898,3.7384546004684127,4.353864418174107
4.872752103156501,3.508186443668607,3.801998115051762,4.233769440529425,4.07620389562442,3.985410908831713,4.047528210492336,4.178309902300706,4.502238193568691,5.348600813202609,3.7517794176871258,3.748207006761809,6.093524423786962,3.69873570787138,3.749574746491889,3.587531520068054,4.122383335726092
5.177800414634739,4.9121697976226715,3.9781757224414136,4.3844501178843815,4.1287586874688245,4.015566962992427,4.01890830781485,4.339023101383888,4.872795216692773,4.61371314610588,3.928330998437425,3.945887666646557,6.659586424405225,3.921782490361679,3.9793245292823336,3.825404596903452,4.405864335664843
5.439975944744853,4.65922697929257,3.933724778650957,4.383689636210477,4.119796265146219,4.008084276875134,4.049532120626808,4.3122957855405195,4.84536214125336,4.893983488745013,3.907195126237453,3.9505738025513377,6.659694685551854,3.9359555659238823,3.9814679906283614,3.831487479414222,4.401204171909868
5.254520282104638,4.513957811019278,4.803076640363844,4.855014905598276,4.264583688661148,4.149766746757181,4.872874363080654,4.769606502809878,5.243690857156245,3.6107792380193793,4.63391552483416,4.519575126666062,5.712312078549923,4.566755453441129,4.610555743607189,4.517615050893924,4.752521385036235
5.992105370504923,5.797181904077538,5.446787609622709,5.024003900102062,4.275400765989014,5.1680149441325804,5.478675607861679,5.178813316234395,5.635283327142609,2.3953675877739222,5.197810951185038,4.86507487508554,5.06368769782799,4.951618447254042,5.015621090432786,4.934028742024257,5.201607236631811
5.515821579146033,6.217936808848631,5.759636800745802,4.900173471769292,4.25621489200962,6.56173403515995,5.182246693261579,5.203321040088559,5.311948442032754,1.6092825282061352,5.510282889453843,5.021122644638546,4.5602406921442915,5.119308478239525,5.192051745171041,5.121944699838632,5.295598994169874
5.342240790069908,4.721508677757022,5.665816191563606,4.880563107049158,4.206709618651254,5.826452302569216,4.987312226989189,5.113396715864036,5.10877750883671,2.198442163500003,5.400906978410039,4.94389181969244,5.200907181915185,5.0508125989090695,5.12115647728304,5.028630715919438,5.106605527431954
5.176804624996713,4.494908310934443,5.428877339833673,4.649586109616314,4.168234984290234,5.339710744469745,5.299142101309547,4.889651098473119,4.717988505511829,2.374128976884249,5.158731794041501,4.767009588325733,5.021338596900145,4.861615912662824,4.9168033496721115,4.815108136452514,4.913700746499363
5.435587758622006,4.069710629574045,4.581862445876132,4.963254804543855,4.1054261745618295,3.883236623102981,4.843084132886565,4.738834348497751,4.80081934401642,1.9450402921908696,4.470620117159432,4.448139299645257,6.456932637542468,4.474321229723679,4.530112758040092,4.429854927559729,4.6821198154234835
4.006797738008402,3.758011829403449,4.420236748467027,4.29468898447624,3.960341429677439,4.099162444537846,4.252905233338405,4.506647292687313,4.206727978395949,2.3355210732965315,4.246559503717309,4.101642290588019,4.59384696257823,4.07795585668838,4.126842668395986,4.011882147953086,4.177616607260872
2.9946925265000073,2.8990047036165083,4.016329663864996,4.063322634158684,3.753375607737773,3.481198360370413,4.30082889943847,4.231848519903651,3.683933782704415,2.998609340595637,3.895786866132485,3.7947770761867607,2.2568797293315064,3.731694164477324,3.7770166131765897,3.64206216707648,3.6348500876450704
3.4320305567771503,8.588264849711672,3.8735618520687543,3.9780034807945466,3.810208856385209,2.209977213913609,3.013559771182203,4.189505213683981,3.597389308935755,3.016456025681835,3.799305543352179,3.7524667146600983,3.0344437942098823,3.68175727970362,3.723596956543983,3.5917590742000325,3.8850553644081782
2.788838467483264,2.98654854292361,3.9635261939662136,3.797295573076812,3.7623474138965145,4.128501169762365,3.766496467988258,4.111340097584506,3.4383155397908793,2.6152073732718772,3.918150745727812,3.9145724493138343,3.3882015920684645,3.847420907584943,3.905529034067471,3.788692002892379,3.700385079875155
2.436347368193348,3.8617489076014553,3.727474182590805,3.5162965707514844,3.676102830099306,4.109689209673146,3.8593328376294216,3.9013954418146657,3.245248759418185,2.768952082464704,3.690078787775275,3.675727202947225,2.2042000834304645,3.604289575963965,3.646710718495661,3.500580781270187,3.510348217176973
2.6362439357664873,3.5080238420069154,3.6572690136320416,3.1978443360351667,3.564693094916034,4.083400826087417,3.6321145599699447,3.633017856348032,2.739437136581681,2.7157764795383788,3.6221629739303345,3.6045600714660906,3.0688095868185488,3.489991394149088,3.557288476758321,3.416012008303445,3.427391274184636
2.12790977785279,1.7773716568064104,3.131976753798284,2.9643737050341152,3.487104657917498,4.093013921998092,3.598349599446987,3.3026432767403593,2.697953370924776,2.7553811562862407,3.1775267669195286,3.2283875637835258,3.7096391486576783,3.0800127585112396,3.1382655644167863,2.962552282019435,3.0984720536551675
2.361363826281704,1.775766107203795,2.7424864213437785,3.0307136315865213,3.470999881017844,4.094236603946154,3.448179969573029,3.191827250993426,2.8687231029352707,2.554697646538351,2.8780019245467954,2.9950630869365966,4.303697808474011,2.834223876632229,2.869511969096577,2.6816411250159815,3.0364291057055808
2.563295972959679,2.5772526136333895,2.2620354701467313,2.9116572816278734,3.356719759896611,4.073691040305522,3.303873779004048,2.93892618379331,2.865699654281259,2.723763123780243,2.4992073481259527,2.670252363107627,4.169553230263416,2.4900553283596656,2.5229664698864473,2.290241701321166,2.89969521311418
1.7415620114521406,2.6531418179447415,2.3916852340326487,2.6041667474297814,3.3010455099468192,4.1581435948629055,4.169193141383761,2.8438491962514543,2.742889057604247,2.5587081366918785,2.5940137075579743,2.7457238175316947,3.445105617411077,2.560444848927311,2.601594886348418,2.3833766078505434,2.862395719769034
1.882320943155776,3.023702980264412,2.5373220568797983,2.611077026981979,3.2729610657329373,4.180444926568665,4.314362872697874,2.824663705985339,2.582728955022069,2.4220079410096407,2.7284575457187916,2.880747091948563,3.0954477046439965,2.705699004764102,2.7605469295804066,2.5482632429051244,2.9299164035233223
1.1532663924596511,2.248026712923918,2.3593714650285063,1.907079947056004,3.068367718007387,3.9675764020251343,3.808892389494375,2.5407384858998836,2.4392081353052224,2.821010295554638,2.5446949598040427,2.675453864434995,2.0354435936285933,2.5121435163069417,2.5689052196302145,2.302087381248018,2.542083745550192
1.6394081298763297,2.3919270613356995,2.6119118717497676,2.0627422941206137,2.982785736065927,3.849470088342327,3.5391673217726467,2.629656486957292,2.4370032239448354,2.585147409908295,2.7491944589400976,2.854205045476274,2.9734008421380027,2.7236560887562455,2.791473342023588,2.519493224355614,2.717033014390351
1.896410218707852,2.3247068920508167,2.881039282665791,2.051182927518128,2.9491903856443606,3.6691415113608983,3.528028300376572,2.694284953314125,2.3797918641423053,2.4266508835714795,2.9694938609567307,3.0466517659925945,3.46221435918811,2.9302426663150034,3.004658890803018,2.7534485860462787,2.836032431005506
1.102537940437717,1.8970449051844067,3.0316007728652736,1.807127973570746,2.8615156073335672,3.5984922459596316,3.5375090055084555,2.6668826548959865,2.16225599077761,2.600030919286578,3.0791798044355394,3.1254969789244833,1.956931848476804,2.9994084880901077,3.0882564295527017,2.8494483452892005,2.650912599420149
1.7571615832704457,2.167379563412638,2.8591669541008273,1.7182945074616054,2.775344912907337,3.2180383431144737,3.2604336854722917,2.6134671956579143,2.25702364089002,2.736918931057719,2.8834383846682377,2.887031340937171,2.950796919873082,2.7834309234131736,2.842400797168566,2.562951736740538,2.635757365939221
2.1543516108314225,2.5732583182492745,2.9187343975241555,1.721412014037129,2.7354199642055517,2.706433010935941,3.0015077200634335,2.6841789434018173,2.2321272483778154,2.7348894555440317,2.9177234591768126,2.8923669913633776,4.9812533251876365,2.7962941960428407,2.854862206736237,2.571185046548203,2.78274056351211
1.6652885611473722,2.0351822157103516,3.135950066392164,1.815269074806082,2.6497763259168092,2.5061542839529434,2.906027486523276,2.8671349587744643,2.294548525763042,2.555544694102707,3.099472126130238,3.0382718042293133,3.507802183652304,2.955405838008204,3.020449407430006,2.747832088123281,2.6829709964373234
2.1944282603535994,2.871041324405468,3.0208885471598066,1.9547955367231855,2.682667459871849,2.616857795574262,2.5919203883884308,2.9468921634314436,2.4854841954210825,2.591208300792136,3.0003010127035648,2.954808639843489,3.5678465303781657,2.9140081686504473,2.9557110966533195,2.64852161435979,2.760411515594527
2.0612441270286723,1.405350526617763,2.842580655055172,1.9300348430895873,2.677121849162303,2.443549233858433,2.6467063149632986,2.767544401046727,2.3611505098119587,2.6676691310583145,2.8381715994868575,2.801685812994273,3.668114118714192,2.7766982985342437,2.8046328907324742,2.4657706394665495,2.5660237213708337
1.5024908477057382,1.7627557828780982,2.957900223293894,1.7587188439020454,2.6564059303308207,2.727179181769119,2.945887681376236,2.720960095385746,2.367499960142986,2.494519825744357,2.959658392584781,2.943656635212049,2.908992909380744,2.9121602210684263,2.9535327187242375,2.6385547795931816,2.581090280223207
1.7824534672389067,2.352910761867273,2.883925698738544,1.9075679162635364,2.670291363667216,2.615907534476443,2.936216954636698,2.7013023116616344,2.3614946423937506,2.713816928125379,2.914545394693441,2.931266543227121,2.7389750422669454,2.879295640685019,2.930208626415689,2.624722081463166,2.6154055986463587
2.173696123791493,2.299835458573703,2.8199306183428248,1.8809216399554831,2.645242557375029,3.0684719949845083,3.1532919950181664,2.6797017909348404,2.4776474546137277,2.4298548721493063,2.854870328362513,2.872345026315805,3.4945864638199,2.8049380918085207,2.8615623285347995,2.554828183911265,2.7094580037561715
2.378366329867312,2.256626979293803,2.926711740113088,2.0198689583752647,2.704890693139977,3.436253406331931,3.0224668732770534,2.6476425571651077,2.4260896319413936,2.264078098284683,2.950046863594063,2.962988172563094,4.23078513797076,2.9174996968580627,2.9732897324935843,2.6656296232968524,2.8346104264187564
1.8067356904121856,1.8798298713744792,2.844940708993067,1.802212489565632,2.7085534736478736,3.490946869390874,3.271787766805166,2.4644863597753304,2.2489308439236457,2.3074910853193575,2.869614826933254,2.8775064916282673,2.6965203947633554,2.8457759086955505,2.8852855049622312,2.564110228848069,2.6171491619812657
2.1370349546612086,2.2776061748741796,2.840902037773933,1.8613975571906616,2.713876995569176,3.4472757630463757,3.1049386039935394,2.41869701010672,2.19721662502625,2.11318888171359,2.8522711266876257,2.842487141210129,2.864677210756474,2.814587211201432,2.852945085472767,2.5230442819590277,2.6499305186353004
2.488151063615057,2.031205455122636,2.8399752119793535,2.1364260221891187,2.7462034679477205,3.498363174531584,3.3260734245996613,2.549625294985839,2.3455927807368577,2.2006933691436803,2.8509683204952023,2.8409572207531326,3.891940962685155,2.838715658723718,2.8606087345061404,2.522822996726296,2.7845086526398313
2.62437966597452,2.458494878767915,2.9248521227431703,2.2961993756046835,2.8378342659383113,3.2704234605711417,2.983594890291664,2.617837170757112,2.3941844437221023,1.9507397237818136,2.9601655924104175,2.9901012528213573,3.687532875366275,2.9852431013430936,3.024948587596365,2.703495453288592,2.8506191424797818
2.392883666717786,2.1417627267010393,2.798685867688056,2.2455479436911863,2.8337312559713372,3.022155843546658,2.8572257038722353,2.5472150542831287,2.337574398231652,1.9254666866951544,2.841165009572093,2.8680401888947977,2.9438469207517146,2.8401867869264956,2.8850058659215763,2.5582294760524253,2.674217113921479
2.6051162755466315,2.421320955496346,2.5456621315942773,2.069430333470676,2.850950120435937,2.4054511958234186,2.637704836660291,2.275429596241046,2.2500951969942875,1.6715522530506457,2.646338205928771,2.720234300881669,3.244009295556407,2.7035796423312974,2.732132563443406,2.3825088790497975,2.565997568630284
