BMA,BMA2,DFM2,LAS,LAS2,RDF,RDF2,RDG,RDG2,REAL,DFM,ARM,OLS,MAG,MAG2,RWM,ESMB
1.6756531491344349,1.7837410772917777,1.7226819113659184,2.0575401919546055,2.0101196455930648,1.0637022029046732,1.5619189567991512,1.77732221304961,1.2683022257627825,2.628205128205119,1.777571413285662,1.7332141494273057,2.223524246437586,1.753168768619378,1.6882434790752805,1.356946991716619,1.6969100414945233
1.8329877216976644,1.378528259462242,1.878870770891529,2.125049399521813,2.036243675397883,1.1601179510984774,1.683346126053875,1.794584048724932,1.3268687423268892,2.909073009856833,1.874380050444584,1.7711107822192085,2.05125386367222,1.7919674983766236,1.7320247091706689,1.3999064938733858,1.7224826728621332
1.809002148917555,2.344489177084144,2.3465589151621176,2.202922895243991,2.1295814422338095,1.326729625587563,1.8270570636361936,2.033290302014307,1.5375275849965309,3.065716703250887,2.2827577070490284,2.134917532310737,1.7775311094370283,2.166175447883441,2.1312646315872112,1.8228511034046788,1.9915104457698891
1.725019257550972,-9.128394509594352e-5,2.344622323141664,2.0834522742829744,2.194341246515222,1.3881387856066163,1.8465526191910224,2.08797963639677,1.5875952780046236,2.553962559839329,2.2642798640705815,2.0890290954521418,1.744683231396429,2.119828548167148,2.079706328571321,1.769205346266803,1.8216228367112797
1.713992407453253,2.4039123723473543,2.471260382786483,2.1371509633190113,2.247404645914921,1.4744570064997082,1.8206905691664816,2.126088816582486,1.6305907212594284,2.532141065945792,2.368176160102946,2.165422730845613,1.6686724176140002,2.199870466285415,2.16784963090321,1.8583021150876884,2.0302560937445335
1.4350944869142614,1.890415962463096,2.756801159486287,2.2939303435767493,2.412227580036175,1.431161415687548,1.9269816796398065,2.4066745180027147,1.7702769351686485,2.696733413869268,2.595200724035373,2.2912328263585615,0.7614526829714876,2.3456245462643026,2.3145601794544506,2.0045990557184736,2.042415606385196
2.1301610912934,2.1336680747931105,2.9479313407688923,2.2749953743650995,2.3087245596837027,1.890182622932445,2.2879197396126356,2.5687559949083267,1.8520902803664736,2.6038498041028646,2.770640717806049,2.385549008270906,1.6554905726185591,2.43855689699907,2.414124898985092,2.1141540368503895,2.2781963473502764
2.3629753043898103,1.3175524525839628,3.467870554388842,2.410202634830676,2.586129257222809,1.8547740140450415,2.676846546049636,3.0323627730095257,2.2279648611637373,1.9358360118867155,3.392335291050727,2.6853413984494883,2.324810348888695,2.756099413775477,2.743168365264303,2.464730447706763,2.5535442441879663
2.5297326380731193,1.0823740623986855,3.723319104682693,2.573598327393606,2.852147285626747,2.103667931207006,2.659702468227022,3.2718719882851066,2.493327126101767,1.9493459907967912,3.586527794568947,2.999611611554359,1.7274629025367796,3.073673700974426,3.077022134093459,2.833341409648876,2.705825365691506
2.407703215480186,3.429439229634145,3.1327706625147367,2.41666373524608,2.533179473330879,2.034116672679017,2.855881969949046,2.911215840907191,2.38745256650868,2.4129593810445105,2.959702470827498,2.5172392376177113,2.7271757198063207,2.5647505638094454,2.550048043798568,2.2664260361302375,2.6462510292159833
2.1582498318746235,1.575023094269118,3.1183120000738267,2.4077619911131904,2.6053067288490883,2.0702527203793553,2.907248348092797,2.9218150843019544,2.4499517198211103,2.527058368766877,2.9532168367904927,2.550133186828922,2.5167620572924294,2.607691553303862,2.5881555936196228,2.3051900957398694,2.5156713894900173
2.752282651968134,2.725587705920263,3.426138376343542,2.5300229332680577,2.891161655468431,2.1400786984838778,2.8237104874494356,3.1215145262243627,2.5599838852629446,2.12386823348103,3.2631002950316237,2.8188805908162418,2.6644732433880653,2.895967101926892,2.8858110942970874,2.6212966769861787,2.808000661522342
2.5030473954622483,1.7286397167299563,3.3596951437187177,2.6092515925799433,2.7020010850695875,2.229468911127806,2.9112748969602693,3.083191717810828,2.5497732012141348,2.5343518785433172,3.2006120417472856,2.7988293951550345,2.766768067797994,2.851332981458379,2.853993829308465,2.5980248805108865,2.716393657110102
2.132875060726011,2.9000161652122967,3.0495888213139852,2.454497079475901,2.4812451962735573,4.741780613282355,2.9410755530273134,2.8869034038536348,2.3020614100041468,2.837475823793012,2.9118211800095133,2.6296145731598903,2.7492268732077454,2.6607360755509397,2.6616707073902006,2.400308146349177,2.793561390589111
2.68296070290087,2.593532921914917,3.141666121511238,2.410322441007428,2.5777216433071497,5.173093883232431,2.588855072243287,3.0499316575403115,2.4200237783009793,1.9688053203196,3.0045930219744807,2.700023348285836,3.3847946249921987,2.7450883180307306,2.7425263177164285,2.4844075041986646,2.913302757143797
2.5758750827080448,2.024370226023285,3.0905834237288534,2.505397578611825,2.499726576789619,4.6836901224288745,2.518514248740782,2.9722185804923065,2.338317535365434,2.0688501875343324,2.9620626634405904,2.679654913644782,3.37750927356121,2.708717672439611,2.7159934441069185,2.4611043047243863,2.807582376453768
2.96369420770764,2.633796689128741,3.1114919973815076,2.5557973426043317,2.548194138940489,4.5214152755776365,2.4531474969082523,3.0496544380572477,2.510274874997568,2.347608254801381,2.98858464873734,2.7193603198362015,3.914027778843142,2.7425273911330046,2.749266801878018,2.5082916509610507,2.931301670179478
3.2916121715519915,2.749266249500007,2.953356808701151,2.554263542184929,2.5778562708283914,2.194086826034291,2.2681442520334616,3.02743102492975,2.5840406423022677,2.46848864638185,2.836517981547472,2.6145920172286865,5.553319768201194,2.629150093323185,2.6360445149969207,2.386293300377971,2.8570650309161114
3.3660299140490086,2.635152847563121,3.0219742842027686,2.7194762029388673,2.669959272893299,4.631595250051489,3.5197557115360376,3.089728466199517,2.6663030076076,1.513444271803177,2.912499296643498,2.7509366247610996,5.109094114002475,2.76140742309258,2.785566029172636,2.5471480874656223,3.145775102145308
3.0372075812102746,2.205708402739536,2.5770103212265316,2.6876345315092935,2.606799921605459,3.914294118800777,2.5391313877289243,2.867770814191279,2.496710121191793,1.2366151805173864,2.587110520794893,2.5938676863578327,3.943749664209248,2.604539019156494,2.6160525362026306,2.3628381001259475,2.776028315136727
3.5261754678868384,1.8738478342552312,2.205134202185856,2.764203019692438,2.5435782901053847,2.6614375927169363,2.9506671924031793,2.6274313722888403,2.3830869646828448,0.5756452319755301,2.2274679408588836,2.2243117187566392,4.891992431487328,2.2417441033174152,2.223056874694608,1.930064872382766,2.618279991847679
2.914176687032962,2.471871109899017,2.490454124763615,2.71242474809384,2.6037625034551453,2.5407734266305924,3.024969763999488,2.592397184305544,2.241909290467128,0.9316182729594225,2.482404123323283,2.4650470387279775,3.872025744156921,2.475716481488377,2.481097737276196,2.2139806232717767,2.6388673724594573
3.0626348512216,2.8512369916959193,2.7202454018276856,2.738836841473948,2.714881172098851,2.5185362918766456,2.920837461495843,2.7296147061514695,2.3090815960733546,0.2523168344849225,2.678391365333858,2.633374806713593,3.4857458137683257,2.6610303116002827,2.6684749716395957,2.412437397443973,2.740357332027663
3.657053169893136,2.7052837087155037,2.553404721258427,2.989364310652567,2.7097495097008077,2.4269150424814394,2.904133082421157,2.7589055666217925,2.448349915091122,-0.3318662179019549,2.535074951101764,2.5112698788371692,4.029230255625744,2.535428582846043,2.5332951349184953,2.269727940663158,2.7711457180552217
3.721601932917632,2.933297251483134,2.235470615448233,2.858714865010467,2.6821369741015126,2.511720085207005,2.6571846448855023,2.596842146779273,2.370588625234201,-0.1318438121696408,2.2642393692172984,2.272862222298426,4.1339268577070065,2.3059459009871466,2.280249407330686,1.991835198172522,2.654441073118669
3.602583982782426,2.7160179263940996,2.244335263481369,2.9555978809746213,2.781459651507461,2.2087280782260916,2.5726236542188223,2.627068258691118,2.362377447884014,0.20954488734017396,2.2712611690352595,2.2794768898874636,4.015011268586168,2.3227532740898194,2.29064394959239,2.00189428835601,2.616788865580476
2.260844595514796,3.2582663080217475,1.5397878769201392,2.536345408379253,2.497912820210251,1.9953205310418651,2.7808201529817596,2.2247639576076947,1.894799033878124,1.421991260186628,1.608991417075162,1.6161398862273242,2.0312251508814705,1.637750192208374,1.5622170191526723,1.2284097735557646,2.0449062749104265
2.4475080893469254,2.4759107118367543,1.5974119197148375,2.520652936995802,2.5555929918028526,1.98926232963308,2.147777742174188,2.0485286760288623,1.9012315293325568,1.5580503189061012,1.7395972410814091,1.8076554366502064,2.507398061234074,1.824231055017472,1.7731884758554075,1.4558330387395164,2.052785349029596
2.1342836011174717,2.151024179659473,1.30997018449885,2.4065070165499014,2.380018816228159,1.9803798579543952,1.9984014013163771,1.7715544321080057,1.7005956739316646,1.855842488901427,1.523623046888866,1.6261466946308083,2.2943129291379454,1.620448386786748,1.572288526765164,1.2478965395355186,1.8478300858072898
1.5169561731984496,1.7074725278401752,1.01397949301484,2.360521574307032,2.1599190246581177,1.5659123017505143,1.5712262034697713,1.5242084116267187,1.522828713196149,2.3222095175226443,1.2901329796031389,1.415363084794641,1.9409054511856112,1.4047716831845185,1.3452281145570726,1.007520343149826,1.5564630719691053
1.2084139202210629,1.237199077138951,0.6562074908544184,2.173293816356119,2.045748131031272,1.4349305224610496,1.5253244761173754,1.260764721791057,1.388961340955654,2.5985652527298786,0.9618484938134132,1.0840629310058438,1.57863585313962,1.0791940292516486,0.9869818294503871,0.627336913735674,1.2832602364882366
1.549730824815362,1.4078161569567116,0.6928812794762333,2.1172212286933543,2.09440598386584,1.3488002871713194,1.995740654950842,1.2698102772061968,1.3362273303102572,2.648321279473187,0.9875135970019144,1.1050819135094372,1.6621248853094786,1.097706028036884,1.0084807965706628,0.6572167628579767,1.3553838671154979
1.3411348459219696,2.5505685503975664,1.0313996698039374,1.9470529655238769,2.0815036012532393,1.4436470476655134,1.3627870471502357,1.3469135507728212,1.3327376653155196,2.4298714701191493,1.2510684374861794,1.342638173358231,1.381534777219639,1.3390160473091648,1.2684627407286246,0.9347796006650432,1.4636829813714376
1.5478397191783453,0.965417493464479,1.3243691083581144,1.991082088614479,2.080552807471758,1.3527121294570414,1.357722682271557,1.518856504265924,1.4019338113663082,1.9360112097150497,1.48540677595035,1.5546582566005622,1.595946851027,1.5550788643120717,1.4999445281836317,1.182615231184133,1.4942757901137171
1.673949787817314,1.2480325029841526,1.146462648185139,1.807313141181985,2.0496959924052636,1.4736800468254665,1.370448075964232,1.42314519609779,1.4460769227266967,1.9741217375071507,1.318733117541982,1.3895846786985162,2.0235259661304754,1.3748516764293992,1.3193625834596885,0.9906355726132418,1.4703665272707562
